"workerid","proliferate.condition","block_sequence","exposure_condition","first_response_value","group","item_number","item_type","phase","response","sentence_id","test_condition","trial_sequence_total","wrong_attempts","time_in_minutes","error","phase2"
898,"condition1",3,"POLAR",NA,"control","10","POLAR","exposure",0.99,40,"SUBJ",9,NA,18.5500166666667,NA,"exposure"
898,"condition1",3,"POLAR",NA,"control","120","UNGRAM","exposure",0,200,"SUBJ",10,NA,18.5500166666667,NA,"exposure"
898,"condition1",3,"POLAR",NA,"control","6","POLAR","exposure",0.99,24,"SUBJ",11,NA,18.5500166666667,NA,"exposure"
898,"condition1",3,"POLAR",NA,"control","103","FILL","exposure",0,183,"SUBJ",12,NA,18.5500166666667,NA,"exposure"
898,"condition1",4,"POLAR",NA,"control","13","POLAR","exposure",0.98,52,"SUBJ",13,NA,18.5500166666667,NA,"exposure"
898,"condition1",4,"POLAR",NA,"control","105","FILL","exposure",0.08,185,"SUBJ",14,NA,18.5500166666667,NA,"exposure"
898,"condition1",4,"POLAR",NA,"control","14","POLAR","exposure",0.91,56,"SUBJ",15,NA,18.5500166666667,NA,"exposure"
898,"condition1",4,"POLAR",NA,"control","122","UNGRAM","exposure",0.09,202,"SUBJ",16,NA,18.5500166666667,NA,"exposure"
898,"condition1",5,"POLAR",NA,"control","7","POLAR","exposure",0.95,28,"SUBJ",17,NA,18.5500166666667,NA,"exposure"
898,"condition1",5,"POLAR",NA,"control","20","POLAR","exposure",0.95,80,"SUBJ",18,NA,18.5500166666667,NA,"exposure"
898,"condition1",5,"POLAR",NA,"control","117","UNGRAM","exposure",0.04,197,"SUBJ",19,NA,18.5500166666667,NA,"exposure"
898,"condition1",5,"POLAR",NA,"control","109","FILL","exposure",0.91,189,"SUBJ",20,NA,18.5500166666667,NA,"exposure"
898,"condition1",6,"POLAR",NA,"control","125","UNGRAM","exposure",0.07,205,"SUBJ",21,NA,18.5500166666667,NA,"exposure"
898,"condition1",6,"POLAR",NA,"control","21","POLAR","exposure",0.96,84,"SUBJ",22,NA,18.5500166666667,NA,"exposure"
898,"condition1",6,"POLAR",NA,"control","12","POLAR","exposure",0.99,48,"SUBJ",23,NA,18.5500166666667,NA,"exposure"
898,"condition1",6,"POLAR",NA,"control","108","FILL","exposure",0.98,188,"SUBJ",24,NA,18.5500166666667,NA,"exposure"
898,"condition1",101,"POLAR",NA,"control","106","FILL","test",0.97,186,"SUBJ",25,NA,18.5500166666667,NA,"test"
898,"condition1",101,"POLAR",NA,"control","19","SUBJ","test",0.03,75,"SUBJ",26,NA,18.5500166666667,NA,"test"
898,"condition1",101,"POLAR",NA,"control","127","UNGRAM","test",0.03,207,"SUBJ",27,NA,18.5500166666667,NA,"test"
898,"condition1",101,"POLAR",NA,"control","22","SUBJ","test",0.04,87,"SUBJ",28,NA,18.5500166666667,NA,"test"
898,"condition1",102,"POLAR",NA,"control","119","UNGRAM","test",0.06,199,"SUBJ",29,NA,18.5500166666667,NA,"test"
898,"condition1",102,"POLAR",NA,"control","17","SUBJ","test",0.9,67,"SUBJ",30,NA,18.5500166666667,NA,"test"
898,"condition1",102,"POLAR",NA,"control","101","FILL","test",0.95,181,"SUBJ",31,NA,18.5500166666667,NA,"test"
898,"condition1",102,"POLAR",NA,"control","18","SUBJ","test",0.91,71,"SUBJ",32,NA,18.5500166666667,NA,"test"
898,"condition1",103,"POLAR",NA,"control","15","SUBJ","test",0.92,59,"SUBJ",33,NA,18.5500166666667,NA,"test"
898,"condition1",103,"POLAR",NA,"control","121","UNGRAM","test",0.03,201,"SUBJ",34,NA,18.5500166666667,NA,"test"
898,"condition1",103,"POLAR",NA,"control","11","SUBJ","test",0.06,43,"SUBJ",35,NA,18.5500166666667,NA,"test"
898,"condition1",103,"POLAR",NA,"control","110","FILL","test",0.96,190,"SUBJ",36,NA,18.5500166666667,NA,"test"
898,"condition1",104,"POLAR",NA,"control","126","UNGRAM","test",0.06,206,"SUBJ",37,NA,18.5500166666667,NA,"test"
898,"condition1",104,"POLAR",NA,"control","8","SUBJ","test",0.93,31,"SUBJ",38,NA,18.5500166666667,NA,"test"
898,"condition1",104,"POLAR",NA,"control","102","FILL","test",0.93,182,"SUBJ",39,NA,18.5500166666667,NA,"test"
898,"condition1",104,"POLAR",NA,"control","9","SUBJ","test",0.91,35,"SUBJ",40,NA,18.5500166666667,NA,"test"
898,"condition1",105,"POLAR",NA,"control","3","SUBJ","test",0.97,11,"SUBJ",41,NA,18.5500166666667,NA,"test"
898,"condition1",105,"POLAR",NA,"control","124","UNGRAM","test",0.05,204,"SUBJ",42,NA,18.5500166666667,NA,"test"
898,"condition1",105,"POLAR",NA,"control","104","FILL","test",0.97,184,"SUBJ",43,NA,18.5500166666667,NA,"test"
898,"condition1",105,"POLAR",NA,"control","5","SUBJ","test",0.93,19,"SUBJ",44,NA,18.5500166666667,NA,"test"
916,"condition1",1,"POLAR",NA,"control","119","UNGRAM","exposure",0.02,199,"SUBJ",1,NA,18.0636833333333,NA,"pre-exposure"
916,"condition1",1,"POLAR",NA,"control","9","POLAR","exposure",0.99,36,"SUBJ",2,NA,18.0636833333333,NA,"pre-exposure"
916,"condition1",1,"POLAR",NA,"control","6","POLAR","exposure",0.99,24,"SUBJ",3,NA,18.0636833333333,NA,"pre-exposure"
916,"condition1",1,"POLAR",NA,"control","102","FILL","exposure",0.85,182,"SUBJ",4,NA,18.0636833333333,NA,"pre-exposure"
916,"condition1",2,"POLAR",NA,"control","17","POLAR","exposure",0.98,68,"SUBJ",5,NA,18.0636833333333,NA,"pre-exposure"
916,"condition1",2,"POLAR",NA,"control","108","FILL","exposure",0.86,188,"SUBJ",6,NA,18.0636833333333,NA,"pre-exposure"
916,"condition1",2,"POLAR",NA,"control","5","POLAR","exposure",0.99,20,"SUBJ",7,NA,18.0636833333333,NA,"exposure"
916,"condition1",2,"POLAR",NA,"control","125","UNGRAM","exposure",0.03,205,"SUBJ",8,NA,18.0636833333333,NA,"exposure"
916,"condition1",3,"POLAR",NA,"control","1","POLAR","exposure",0.99,4,"SUBJ",9,NA,18.0636833333333,NA,"exposure"
916,"condition1",3,"POLAR",NA,"control","126","UNGRAM","exposure",0.01,206,"SUBJ",10,NA,18.0636833333333,NA,"exposure"
916,"condition1",3,"POLAR",NA,"control","3","POLAR","exposure",0.99,12,"SUBJ",11,NA,18.0636833333333,NA,"exposure"
916,"condition1",3,"POLAR",NA,"control","111","FILL","exposure",0.98,191,"SUBJ",12,NA,18.0636833333333,NA,"exposure"
916,"condition1",4,"POLAR",NA,"control","109","FILL","exposure",0.98,189,"SUBJ",13,NA,18.0636833333333,NA,"exposure"
916,"condition1",4,"POLAR",NA,"control","123","UNGRAM","exposure",0,203,"SUBJ",14,NA,18.0636833333333,NA,"exposure"
916,"condition1",4,"POLAR",NA,"control","19","POLAR","exposure",0.96,76,"SUBJ",15,NA,18.0636833333333,NA,"exposure"
916,"condition1",4,"POLAR",NA,"control","16","POLAR","exposure",0.98,64,"SUBJ",16,NA,18.0636833333333,NA,"exposure"
916,"condition1",5,"POLAR",NA,"control","15","POLAR","exposure",0.99,60,"SUBJ",17,NA,18.0636833333333,NA,"exposure"
916,"condition1",5,"POLAR",NA,"control","10","POLAR","exposure",0.99,40,"SUBJ",18,NA,18.0636833333333,NA,"exposure"
916,"condition1",5,"POLAR",NA,"control","107","FILL","exposure",0.53,187,"SUBJ",19,NA,18.0636833333333,NA,"exposure"
916,"condition1",5,"POLAR",NA,"control","121","UNGRAM","exposure",0.02,201,"SUBJ",20,NA,18.0636833333333,NA,"exposure"
916,"condition1",6,"POLAR",NA,"control","4","POLAR","exposure",0.97,16,"SUBJ",21,NA,18.0636833333333,NA,"exposure"
916,"condition1",6,"POLAR",NA,"control","120","UNGRAM","exposure",0,200,"SUBJ",22,NA,18.0636833333333,NA,"exposure"
916,"condition1",6,"POLAR",NA,"control","2","POLAR","exposure",0.99,8,"SUBJ",23,NA,18.0636833333333,NA,"exposure"
916,"condition1",6,"POLAR",NA,"control","101","FILL","exposure",0.97,181,"SUBJ",24,NA,18.0636833333333,NA,"exposure"
916,"condition1",101,"POLAR",NA,"control","22","SUBJ","test",0.99,87,"SUBJ",25,NA,18.0636833333333,NA,"test"
916,"condition1",101,"POLAR",NA,"control","124","UNGRAM","test",0.01,204,"SUBJ",26,NA,18.0636833333333,NA,"test"
916,"condition1",101,"POLAR",NA,"control","105","FILL","test",0.48,185,"SUBJ",27,NA,18.0636833333333,NA,"test"
916,"condition1",101,"POLAR",NA,"control","21","SUBJ","test",1,83,"SUBJ",28,NA,18.0636833333333,NA,"test"
916,"condition1",102,"POLAR",NA,"control","104","FILL","test",0.97,184,"SUBJ",29,NA,18.0636833333333,NA,"test"
916,"condition1",102,"POLAR",NA,"control","18","SUBJ","test",0.01,71,"SUBJ",30,NA,18.0636833333333,NA,"test"
916,"condition1",102,"POLAR",NA,"control","122","UNGRAM","test",0.02,202,"SUBJ",31,NA,18.0636833333333,NA,"test"
916,"condition1",102,"POLAR",NA,"control","20","SUBJ","test",0.98,79,"SUBJ",32,NA,18.0636833333333,NA,"test"
916,"condition1",103,"POLAR",NA,"control","127","UNGRAM","test",0.03,207,"SUBJ",33,NA,18.0636833333333,NA,"test"
916,"condition1",103,"POLAR",NA,"control","106","FILL","test",0.47,186,"SUBJ",34,NA,18.0636833333333,NA,"test"
916,"condition1",103,"POLAR",NA,"control","14","SUBJ","test",0.99,55,"SUBJ",35,NA,18.0636833333333,NA,"test"
916,"condition1",103,"POLAR",NA,"control","13","SUBJ","test",0.53,51,"SUBJ",36,NA,18.0636833333333,NA,"test"
916,"condition1",104,"POLAR",NA,"control","11","SUBJ","test",0.98,43,"SUBJ",37,NA,18.0636833333333,NA,"test"
916,"condition1",104,"POLAR",NA,"control","110","FILL","test",0.96,190,"SUBJ",38,NA,18.0636833333333,NA,"test"
916,"condition1",104,"POLAR",NA,"control","12","SUBJ","test",0.99,47,"SUBJ",39,NA,18.0636833333333,NA,"test"
916,"condition1",104,"POLAR",NA,"control","118","UNGRAM","test",0.01,198,"SUBJ",40,NA,18.0636833333333,NA,"test"
916,"condition1",105,"POLAR",NA,"control","7","SUBJ","test",0,27,"SUBJ",41,NA,18.0636833333333,NA,"test"
916,"condition1",105,"POLAR",NA,"control","8","SUBJ","test",0.98,31,"SUBJ",42,NA,18.0636833333333,NA,"test"
916,"condition1",105,"POLAR",NA,"control","117","UNGRAM","test",0.01,197,"SUBJ",43,NA,18.0636833333333,NA,"test"
916,"condition1",105,"POLAR",NA,"control","103","FILL","test",0.98,183,"SUBJ",44,NA,18.0636833333333,NA,"test"
857,"condition1",1,"SUBJ",NA,"match","13","SUBJ","exposure",0.03,51,"SUBJ",1,NA,17.6534,NA,"pre-exposure"
857,"condition1",1,"SUBJ",NA,"match","21","SUBJ","exposure",0.99,83,"SUBJ",2,NA,17.6534,NA,"pre-exposure"
857,"condition1",1,"SUBJ",NA,"match","125","UNGRAM","exposure",0.08,205,"SUBJ",3,NA,17.6534,NA,"pre-exposure"
857,"condition1",1,"SUBJ",NA,"match","110","FILL","exposure",0.99,190,"SUBJ",4,NA,17.6534,NA,"pre-exposure"
857,"condition1",2,"SUBJ",NA,"match","20","SUBJ","exposure",0.99,79,"SUBJ",5,NA,17.6534,NA,"pre-exposure"
857,"condition1",2,"SUBJ",NA,"match","121","UNGRAM","exposure",0.07,201,"SUBJ",6,NA,17.6534,NA,"pre-exposure"
857,"condition1",2,"SUBJ",NA,"match","18","SUBJ","exposure",0.06,71,"SUBJ",7,NA,17.6534,NA,"exposure"
857,"condition1",2,"SUBJ",NA,"match","109","FILL","exposure",0.97,189,"SUBJ",8,NA,17.6534,NA,"exposure"
857,"condition1",3,"SUBJ",NA,"match","11","SUBJ","exposure",0.06,43,"SUBJ",9,NA,17.6534,NA,"exposure"
857,"condition1",3,"SUBJ",NA,"match","105","FILL","exposure",0.94,185,"SUBJ",10,NA,17.6534,NA,"exposure"
857,"condition1",3,"SUBJ",NA,"match","3","SUBJ","exposure",0.03,11,"SUBJ",11,NA,17.6534,NA,"exposure"
857,"condition1",3,"SUBJ",NA,"match","117","UNGRAM","exposure",0.03,197,"SUBJ",12,NA,17.6534,NA,"exposure"
857,"condition1",4,"SUBJ",NA,"match","111","FILL","exposure",0.97,191,"SUBJ",13,NA,17.6534,NA,"exposure"
857,"condition1",4,"SUBJ",NA,"match","12","SUBJ","exposure",0.9,47,"SUBJ",14,NA,17.6534,NA,"exposure"
857,"condition1",4,"SUBJ",NA,"match","1","SUBJ","exposure",0.06,3,"SUBJ",15,NA,17.6534,NA,"exposure"
857,"condition1",4,"SUBJ",NA,"match","120","UNGRAM","exposure",0.05,200,"SUBJ",16,NA,17.6534,NA,"exposure"
857,"condition1",5,"SUBJ",NA,"match","119","UNGRAM","exposure",0.03,199,"SUBJ",17,NA,17.6534,NA,"exposure"
857,"condition1",5,"SUBJ",NA,"match","101","FILL","exposure",0.97,181,"SUBJ",18,NA,17.6534,NA,"exposure"
857,"condition1",5,"SUBJ",NA,"match","5","SUBJ","exposure",0.94,19,"SUBJ",19,NA,17.6534,NA,"exposure"
857,"condition1",5,"SUBJ",NA,"match","19","SUBJ","exposure",0.98,75,"SUBJ",20,NA,17.6534,NA,"exposure"
857,"condition1",6,"SUBJ",NA,"match","7","SUBJ","exposure",0.94,27,"SUBJ",21,NA,17.6534,NA,"exposure"
857,"condition1",6,"SUBJ",NA,"match","8","SUBJ","exposure",0.96,31,"SUBJ",22,NA,17.6534,NA,"exposure"
857,"condition1",6,"SUBJ",NA,"match","118","UNGRAM","exposure",0.03,198,"SUBJ",23,NA,17.6534,NA,"exposure"
857,"condition1",6,"SUBJ",NA,"match","108","FILL","exposure",0.99,188,"SUBJ",24,NA,17.6534,NA,"exposure"
857,"condition1",101,"SUBJ",NA,"match","123","UNGRAM","test",0.02,203,"SUBJ",25,NA,17.6534,NA,"test"
857,"condition1",101,"SUBJ",NA,"match","17","SUBJ","test",0.94,67,"SUBJ",26,NA,17.6534,NA,"test"
857,"condition1",101,"SUBJ",NA,"match","107","FILL","test",0.93,187,"SUBJ",27,NA,17.6534,NA,"test"
857,"condition1",101,"SUBJ",NA,"match","22","SUBJ","test",0.95,87,"SUBJ",28,NA,17.6534,NA,"test"
857,"condition1",102,"SUBJ",NA,"match","16","SUBJ","test",0.98,63,"SUBJ",29,NA,17.6534,NA,"test"
857,"condition1",102,"SUBJ",NA,"match","124","UNGRAM","test",0.04,204,"SUBJ",30,NA,17.6534,NA,"test"
857,"condition1",102,"SUBJ",NA,"match","103","FILL","test",0.97,183,"SUBJ",31,NA,17.6534,NA,"test"
857,"condition1",102,"SUBJ",NA,"match","15","SUBJ","test",0.99,59,"SUBJ",32,NA,17.6534,NA,"test"
857,"condition1",103,"SUBJ",NA,"match","14","SUBJ","test",0.95,55,"SUBJ",33,NA,17.6534,NA,"test"
857,"condition1",103,"SUBJ",NA,"match","104","FILL","test",0.95,184,"SUBJ",34,NA,17.6534,NA,"test"
857,"condition1",103,"SUBJ",NA,"match","10","SUBJ","test",0.94,39,"SUBJ",35,NA,17.6534,NA,"test"
857,"condition1",103,"SUBJ",NA,"match","122","UNGRAM","test",0.04,202,"SUBJ",36,NA,17.6534,NA,"test"
857,"condition1",104,"SUBJ",NA,"match","9","SUBJ","test",0.96,35,"SUBJ",37,NA,17.6534,NA,"test"
857,"condition1",104,"SUBJ",NA,"match","6","SUBJ","test",0.99,23,"SUBJ",38,NA,17.6534,NA,"test"
857,"condition1",104,"SUBJ",NA,"match","127","UNGRAM","test",0.05,207,"SUBJ",39,NA,17.6534,NA,"test"
857,"condition1",104,"SUBJ",NA,"match","106","FILL","test",0.97,186,"SUBJ",40,NA,17.6534,NA,"test"
857,"condition1",105,"SUBJ",NA,"match","126","UNGRAM","test",0.05,206,"SUBJ",41,NA,17.6534,NA,"test"
857,"condition1",105,"SUBJ",NA,"match","102","FILL","test",0.96,182,"SUBJ",42,NA,17.6534,NA,"test"
857,"condition1",105,"SUBJ",NA,"match","4","SUBJ","test",0.97,15,"SUBJ",43,NA,17.6534,NA,"test"
857,"condition1",105,"SUBJ",NA,"match","2","SUBJ","test",0.95,7,"SUBJ",44,NA,17.6534,NA,"test"
887,"condition1",1,"POLAR",NA,"control","8","POLAR","exposure",0.23,32,"SUBJ",1,NA,13.51695,NA,"pre-exposure"
887,"condition1",1,"POLAR",NA,"control","117","UNGRAM","exposure",0.02,197,"SUBJ",2,NA,13.51695,NA,"pre-exposure"
887,"condition1",1,"POLAR",NA,"control","105","FILL","exposure",0.27,185,"SUBJ",3,NA,13.51695,NA,"pre-exposure"
887,"condition1",1,"POLAR",NA,"control","3","POLAR","exposure",0.6,12,"SUBJ",4,NA,13.51695,NA,"pre-exposure"
887,"condition1",2,"POLAR",NA,"control","6","POLAR","exposure",0.49,24,"SUBJ",5,NA,13.51695,NA,"pre-exposure"
887,"condition1",2,"POLAR",NA,"control","9","POLAR","exposure",0.77,36,"SUBJ",6,NA,13.51695,NA,"pre-exposure"
887,"condition1",2,"POLAR",NA,"control","101","FILL","exposure",0.76,181,"SUBJ",7,NA,13.51695,NA,"exposure"
887,"condition1",2,"POLAR",NA,"control","125","UNGRAM","exposure",0.01,205,"SUBJ",8,NA,13.51695,NA,"exposure"
887,"condition1",3,"POLAR",NA,"control","106","FILL","exposure",0.29,186,"SUBJ",9,NA,13.51695,NA,"exposure"
887,"condition1",3,"POLAR",NA,"control","121","UNGRAM","exposure",0.06,201,"SUBJ",10,NA,13.51695,NA,"exposure"
887,"condition1",3,"POLAR",NA,"control","2","POLAR","exposure",0.89,8,"SUBJ",11,NA,13.51695,NA,"exposure"
887,"condition1",3,"POLAR",NA,"control","22","POLAR","exposure",0.96,88,"SUBJ",12,NA,13.51695,NA,"exposure"
887,"condition1",4,"POLAR",NA,"control","11","POLAR","exposure",0.95,44,"SUBJ",13,NA,13.51695,NA,"exposure"
887,"condition1",4,"POLAR",NA,"control","118","UNGRAM","exposure",0.25,198,"SUBJ",14,NA,13.51695,NA,"exposure"
887,"condition1",4,"POLAR",NA,"control","103","FILL","exposure",0.94,183,"SUBJ",15,NA,13.51695,NA,"exposure"
887,"condition1",4,"POLAR",NA,"control","10","POLAR","exposure",0.96,40,"SUBJ",16,NA,13.51695,NA,"exposure"
887,"condition1",5,"POLAR",NA,"control","104","FILL","exposure",0.86,184,"SUBJ",17,NA,13.51695,NA,"exposure"
887,"condition1",5,"POLAR",NA,"control","124","UNGRAM","exposure",0.08,204,"SUBJ",18,NA,13.51695,NA,"exposure"
887,"condition1",5,"POLAR",NA,"control","18","POLAR","exposure",0.94,72,"SUBJ",19,NA,13.51695,NA,"exposure"
887,"condition1",5,"POLAR",NA,"control","1","POLAR","exposure",0.93,4,"SUBJ",20,NA,13.51695,NA,"exposure"
887,"condition1",6,"POLAR",NA,"control","20","POLAR","exposure",0.93,80,"SUBJ",21,NA,13.51695,NA,"exposure"
887,"condition1",6,"POLAR",NA,"control","15","POLAR","exposure",0.88,60,"SUBJ",22,NA,13.51695,NA,"exposure"
887,"condition1",6,"POLAR",NA,"control","110","FILL","exposure",0.87,190,"SUBJ",23,NA,13.51695,NA,"exposure"
887,"condition1",6,"POLAR",NA,"control","126","UNGRAM","exposure",0.15,206,"SUBJ",24,NA,13.51695,NA,"exposure"
887,"condition1",101,"POLAR",NA,"control","123","UNGRAM","test",0.15,203,"SUBJ",25,NA,13.51695,NA,"test"
887,"condition1",101,"POLAR",NA,"control","21","SUBJ","test",0.13,83,"SUBJ",26,NA,13.51695,NA,"test"
887,"condition1",101,"POLAR",NA,"control","19","SUBJ","test",0.44,75,"SUBJ",27,NA,13.51695,NA,"test"
887,"condition1",101,"POLAR",NA,"control","108","FILL","test",0.98,188,"SUBJ",28,NA,13.51695,NA,"test"
887,"condition1",102,"POLAR",NA,"control","16","SUBJ","test",0.45,63,"SUBJ",29,NA,13.51695,NA,"test"
887,"condition1",102,"POLAR",NA,"control","102","FILL","test",0.85,182,"SUBJ",30,NA,13.51695,NA,"test"
887,"condition1",102,"POLAR",NA,"control","122","UNGRAM","test",0.04,202,"SUBJ",31,NA,13.51695,NA,"test"
887,"condition1",102,"POLAR",NA,"control","17","SUBJ","test",0.8,67,"SUBJ",32,NA,13.51695,NA,"test"
887,"condition1",103,"POLAR",NA,"control","107","FILL","test",0.94,187,"SUBJ",33,NA,13.51695,NA,"test"
887,"condition1",103,"POLAR",NA,"control","120","UNGRAM","test",0.08,200,"SUBJ",34,NA,13.51695,NA,"test"
887,"condition1",103,"POLAR",NA,"control","14","SUBJ","test",0.13,55,"SUBJ",35,NA,13.51695,NA,"test"
887,"condition1",103,"POLAR",NA,"control","13","SUBJ","test",0.12,51,"SUBJ",36,NA,13.51695,NA,"test"
887,"condition1",104,"POLAR",NA,"control","7","SUBJ","test",0.21,27,"SUBJ",37,NA,13.51695,NA,"test"
887,"condition1",104,"POLAR",NA,"control","109","FILL","test",0.88,189,"SUBJ",38,NA,13.51695,NA,"test"
887,"condition1",104,"POLAR",NA,"control","127","UNGRAM","test",0.09,207,"SUBJ",39,NA,13.51695,NA,"test"
887,"condition1",104,"POLAR",NA,"control","12","SUBJ","test",0.01,47,"SUBJ",40,NA,13.51695,NA,"test"
887,"condition1",105,"POLAR",NA,"control","111","FILL","test",0.96,191,"SUBJ",41,NA,13.51695,NA,"test"
887,"condition1",105,"POLAR",NA,"control","4","SUBJ","test",0.25,15,"SUBJ",42,NA,13.51695,NA,"test"
887,"condition1",105,"POLAR",NA,"control","5","SUBJ","test",0.14,19,"SUBJ",43,NA,13.51695,NA,"test"
887,"condition1",105,"POLAR",NA,"control","119","UNGRAM","test",0.08,199,"SUBJ",44,NA,13.51695,NA,"test"
931,"condition1",1,"WH",NA,"mismatch","103","FILL","exposure",0.07,183,"SUBJ",1,NA,12.96555,NA,"pre-exposure"
931,"condition1",1,"WH",NA,"mismatch","123","UNGRAM","exposure",0.03,203,"SUBJ",2,NA,12.96555,NA,"pre-exposure"
931,"condition1",1,"WH",NA,"mismatch","10","WH","exposure",0.03,38,"SUBJ",3,NA,12.96555,NA,"pre-exposure"
931,"condition1",1,"WH",NA,"mismatch","4","WH","exposure",0.07,14,"SUBJ",4,NA,12.96555,NA,"pre-exposure"
931,"condition1",2,"WH",NA,"mismatch","101","FILL","exposure",0.96,181,"SUBJ",5,NA,12.96555,NA,"pre-exposure"
931,"condition1",2,"WH",NA,"mismatch","122","UNGRAM","exposure",0.05,202,"SUBJ",6,NA,12.96555,NA,"pre-exposure"
931,"condition1",2,"WH",NA,"mismatch","2","WH","exposure",0.11,6,"SUBJ",7,NA,12.96555,NA,"exposure"
931,"condition1",2,"WH",NA,"mismatch","22","WH","exposure",0.05,86,"SUBJ",8,NA,12.96555,NA,"exposure"
931,"condition1",3,"WH",NA,"mismatch","12","WH","exposure",0.12,46,"SUBJ",9,NA,12.96555,NA,"exposure"
931,"condition1",3,"WH",NA,"mismatch","21","WH","exposure",0.43,82,"SUBJ",10,NA,12.96555,NA,"exposure"
931,"condition1",3,"WH",NA,"mismatch","106","FILL","exposure",0.95,186,"SUBJ",11,NA,12.96555,NA,"exposure"
931,"condition1",3,"WH",NA,"mismatch","121","UNGRAM","exposure",0.1,201,"SUBJ",12,NA,12.96555,NA,"exposure"
931,"condition1",4,"WH",NA,"mismatch","108","FILL","exposure",0.84,188,"SUBJ",13,NA,12.96555,NA,"exposure"
931,"condition1",4,"WH",NA,"mismatch","127","UNGRAM","exposure",0.1,207,"SUBJ",14,NA,12.96555,NA,"exposure"
931,"condition1",4,"WH",NA,"mismatch","6","WH","exposure",0.07,22,"SUBJ",15,NA,12.96555,NA,"exposure"
931,"condition1",4,"WH",NA,"mismatch","7","WH","exposure",0.12,26,"SUBJ",16,NA,12.96555,NA,"exposure"
931,"condition1",5,"WH",NA,"mismatch","102","FILL","exposure",0.94,182,"SUBJ",17,NA,12.96555,NA,"exposure"
931,"condition1",5,"WH",NA,"mismatch","9","WH","exposure",0.08,34,"SUBJ",18,NA,12.96555,NA,"exposure"
931,"condition1",5,"WH",NA,"mismatch","5","WH","exposure",0.16,18,"SUBJ",19,NA,12.96555,NA,"exposure"
931,"condition1",5,"WH",NA,"mismatch","119","UNGRAM","exposure",0.04,199,"SUBJ",20,NA,12.96555,NA,"exposure"
931,"condition1",6,"WH",NA,"mismatch","120","UNGRAM","exposure",0.04,200,"SUBJ",21,NA,12.96555,NA,"exposure"
931,"condition1",6,"WH",NA,"mismatch","14","WH","exposure",0.27,54,"SUBJ",22,NA,12.96555,NA,"exposure"
931,"condition1",6,"WH",NA,"mismatch","17","WH","exposure",0.35,66,"SUBJ",23,NA,12.96555,NA,"exposure"
931,"condition1",6,"WH",NA,"mismatch","110","FILL","exposure",0.96,190,"SUBJ",24,NA,12.96555,NA,"exposure"
931,"condition1",101,"WH",NA,"mismatch","19","SUBJ","test",0.06,75,"SUBJ",25,NA,12.96555,NA,"test"
931,"condition1",101,"WH",NA,"mismatch","104","FILL","test",0.94,184,"SUBJ",26,NA,12.96555,NA,"test"
931,"condition1",101,"WH",NA,"mismatch","117","UNGRAM","test",0.06,197,"SUBJ",27,NA,12.96555,NA,"test"
931,"condition1",101,"WH",NA,"mismatch","20","SUBJ","test",0.11,79,"SUBJ",28,NA,12.96555,NA,"test"
931,"condition1",102,"WH",NA,"mismatch","125","UNGRAM","test",0.06,205,"SUBJ",29,NA,12.96555,NA,"test"
931,"condition1",102,"WH",NA,"mismatch","107","FILL","test",0.96,187,"SUBJ",30,NA,12.96555,NA,"test"
931,"condition1",102,"WH",NA,"mismatch","16","SUBJ","test",0.1,63,"SUBJ",31,NA,12.96555,NA,"test"
931,"condition1",102,"WH",NA,"mismatch","18","SUBJ","test",0.09,71,"SUBJ",32,NA,12.96555,NA,"test"
