workerid,proliferate.condition,answer_of_comprehension,block_sequence,choosed_choice,comprehension_response,experiment_condition,first_response_value,group,item_condition,item_group,item_number,item_type,rating,rating_response,response_correctness,trial_sequence_total,wrong_attempts,error
96,default,,6,0,0,CNPC,,,FILL,GAP,31,,,1,Correct,16,,
96,default,,6,0,1,CNPC,,,UG,GAP,43,,,0,Incorrect,17,,
96,default,,6,1,0,CNPC,,,CNPC,GAP,7,,,0.21,Correct,18,,
96,default,,7,2,0,CNPC,,,FILL,GAP,30,,,1,Correct,19,,
96,default,,7,2,0,CNPC,,,UG,GAP,42,,,0,Correct,20,,
96,default,,7,0,0,CNPC,,,CNPC,GAP,6,,,1,Correct,21,,
96,default,,8,1,0,CNPC,,,UG,GAP,41,,,0,Correct,22,,
96,default,,8,2,0,CNPC,,,FILL,GAP,29,,,0.42,Correct,23,,
96,default,,8,0,1,CNPC,,,CNPC,GAP,5,,,0.57,Incorrect,24,,
96,default,,9,0,2,CNPC,,,CNPC,GAP,4,,,0,Incorrect,25,,
96,default,,9,3,3,CNPC,,,FILL,GAP,28,,,0.74,Don't know,26,,
96,default,,9,2,1,CNPC,,,UG,GAP,40,,,0.12,Incorrect,27,,
96,default,,10,0,0,CNPC,,,FILL,GAP,27,,,1,Correct,28,,
96,default,,10,0,2,CNPC,,,UG,GAP,39,,,0,Incorrect,29,,
96,default,,10,0,1,CNPC,,,CNPC,GAP,3,,,0.61,Incorrect,30,,
96,default,,11,3,3,CNPC,,,CNPC,GAP,2,,,0.75,Don't know,31,,
96,default,,11,0,0,CNPC,,,UG,GAP,38,,,0,Correct,32,,
96,default,,11,0,0,CNPC,,,FILL,GAP,26,,,1,Correct,33,,
96,default,,12,1,0,CNPC,,,CNPC,GAP,1,,,0.61,Correct,34,,
96,default,,12,0,2,CNPC,,,UG,GAP,37,,,0,Incorrect,35,,
96,default,,12,1,0,CNPC,,,FILL,GAP,25,,,1,Correct,36,,
225,default,b,practice,,,,c,GAP,,,practice_good,practice_good,1,,,0,1,
225,default,d,practice,,,,b,GAP,,,practice_good,practice_good,0,,,0,4,
225,default,,1,3,3,WH,,,UG,GAP,48,,,0,Don't know,1,,
225,default,,1,1,0,WH,,,WH,GAP,24,,,0.17,Correct,2,,
225,default,,1,0,0,WH,,,FILL,GAP,36,,,1,Correct,3,,
225,default,,2,3,3,WH,,,UG,GAP,47,,,0.09,Don't know,4,,
225,default,,2,1,0,WH,,,FILL,GAP,35,,,1,Correct,5,,
225,default,,2,0,0,WH,,,WH,GAP,23,,,0.65,Correct,6,,
225,default,,3,1,2,WH,,,WH,GAP,22,,,0.43,Incorrect,7,,
225,default,,3,3,3,WH,,,UG,GAP,46,,,0,Don't know,8,,
225,default,,3,1,0,WH,,,FILL,GAP,34,,,1,Correct,9,,
225,default,,4,1,0,WH,,,FILL,GAP,33,,,0.96,Correct,10,,
225,default,,4,3,3,WH,,,UG,GAP,45,,,0,Don't know,11,,
225,default,,4,2,0,WH,,,WH,GAP,21,,,0.73,Correct,12,,
225,default,,5,3,3,WH,,,UG,GAP,44,,,0.02,Don't know,13,,
225,default,,5,0,0,WH,,,FILL,GAP,32,,,0.99,Correct,14,,
225,default,,5,2,0,WH,,,WH,GAP,20,,,0.79,Correct,15,,
225,default,,6,3,3,WH,,,UG,GAP,43,,,0,Don't know,16,,
225,default,,6,1,1,WH,,,WH,GAP,19,,,0.53,Incorrect,17,,
225,default,,6,0,0,WH,,,FILL,GAP,31,,,1,Correct,18,,
225,default,,7,2,0,WH,,,WH,GAP,18,,,0.3,Correct,19,,
225,default,,7,3,3,WH,,,UG,GAP,42,,,0.01,Don't know,20,,
225,default,,7,1,0,WH,,,FILL,GAP,30,,,0.95,Correct,21,,
225,default,,8,0,0,WH,,,WH,GAP,17,,,0.83,Correct,22,,
225,default,,8,1,0,WH,,,FILL,GAP,29,,,0.83,Correct,23,,
225,default,,8,3,3,WH,,,UG,GAP,41,,,0,Don't know,24,,
225,default,,9,0,0,WH,,,FILL,GAP,28,,,0.78,Correct,25,,
225,default,,9,3,3,WH,,,UG,GAP,40,,,0,Don't know,26,,
225,default,,9,3,3,WH,,,WH,GAP,16,,,0.48,Don't know,27,,
225,default,,10,1,0,WH,,,WH,GAP,15,,,0.46,Correct,28,,
225,default,,10,1,0,WH,,,FILL,GAP,27,,,0.82,Correct,29,,
225,default,,10,3,3,WH,,,UG,GAP,39,,,0,Don't know,30,,
225,default,,11,0,0,WH,,,FILL,GAP,26,,,0.97,Correct,31,,
225,default,,11,3,3,WH,,,WH,GAP,14,,,0.16,Don't know,32,,
225,default,,11,1,0,WH,,,UG,GAP,38,,,0,Correct,33,,
225,default,,12,0,0,WH,,,WH,GAP,13,,,0.61,Correct,34,,
225,default,,12,1,0,WH,,,FILL,GAP,25,,,0.86,Correct,35,,
225,default,,12,3,3,WH,,,UG,GAP,37,,,0,Don't know,36,,
239,default,b,practice,,,,,GAP,,,practice_good,practice_good,0.97,,,0,0,
239,default,d,practice,,,,a,GAP,,,practice_good,practice_good,0,,,0,2,
239,default,,1,1,2,WH,,,FILL,GAP,36,,,0.68,Incorrect,1,,
239,default,,1,3,3,WH,,,UG,GAP,48,,,0.02,Don't know,2,,
239,default,,1,2,0,WH,,,WH,GAP,24,,,0.66,Correct,3,,
239,default,,2,1,0,WH,,,FILL,GAP,35,,,0.97,Correct,4,,
239,default,,2,2,0,WH,,,WH,GAP,23,,,0.85,Correct,5,,
239,default,,2,3,3,WH,,,UG,GAP,47,,,0.01,Don't know,6,,
239,default,,3,0,0,WH,,,FILL,GAP,34,,,0.97,Correct,7,,
239,default,,3,3,3,WH,,,UG,GAP,46,,,0,Don't know,8,,
239,default,,3,0,0,WH,,,WH,GAP,22,,,0.3,Correct,9,,
239,default,,4,2,0,WH,,,WH,GAP,21,,,0.64,Correct,10,,
239,default,,4,0,0,WH,,,FILL,GAP,33,,,0.92,Correct,11,,
239,default,,4,3,3,WH,,,UG,GAP,45,,,0,Don't know,12,,
239,default,,5,1,0,WH,,,WH,GAP,20,,,0.6,Correct,13,,
239,default,,5,3,3,WH,,,UG,GAP,44,,,0,Don't know,14,,
239,default,,5,0,0,WH,,,FILL,GAP,32,,,1,Correct,15,,
239,default,,6,0,0,WH,,,FILL,GAP,31,,,1,Correct,16,,
239,default,,6,3,3,WH,,,UG,GAP,43,,,0,Don't know,17,,
239,default,,6,1,0,WH,,,WH,GAP,19,,,0.44,Correct,18,,
239,default,,7,1,0,WH,,,FILL,GAP,30,,,1,Correct,19,,
239,default,,7,0,0,WH,,,UG,GAP,42,,,0,Correct,20,,
239,default,,7,2,0,WH,,,WH,GAP,18,,,0.08,Correct,21,,
239,default,,8,2,0,WH,,,WH,GAP,17,,,0.51,Correct,22,,
239,default,,8,2,0,WH,,,UG,GAP,41,,,0,Correct,23,,
239,default,,8,2,0,WH,,,FILL,GAP,29,,,1,Correct,24,,
239,default,,9,3,3,WH,,,UG,GAP,40,,,0,Don't know,25,,
239,default,,9,3,3,WH,,,WH,GAP,16,,,0.34,Don't know,26,,
239,default,,9,2,0,WH,,,FILL,GAP,28,,,0.65,Correct,27,,
239,default,,10,3,3,WH,,,UG,GAP,39,,,0.01,Don't know,28,,
239,default,,10,1,0,WH,,,WH,GAP,15,,,0.64,Correct,29,,
239,default,,10,2,0,WH,,,FILL,GAP,27,,,0.97,Correct,30,,
239,default,,11,2,0,WH,,,FILL,GAP,26,,,0.98,Correct,31,,
239,default,,11,3,3,WH,,,UG,GAP,38,,,0,Don't know,32,,
239,default,,11,2,0,WH,,,WH,GAP,14,,,0.77,Correct,33,,
239,default,,12,3,3,WH,,,UG,GAP,37,,,0.02,Don't know,34,,
239,default,,12,1,0,WH,,,FILL,GAP,25,,,0.97,Correct,35,,
239,default,,12,0,0,WH,,,WH,GAP,13,,,0.99,Correct,36,,
151,default,b,practice,,,,,RP,,,practice_good,practice_good,0.99,,,0,0,
151,default,d,practice,,,,b,RP,,,practice_good,practice_good,0.01,,,0,5,
151,default,,1,2,0,WH,,,WH,RP,24,,,0.03,Correct,1,,
151,default,,1,0,1,WH,,,FILL,RP,36,,,0.92,Incorrect,2,,
151,default,,1,3,3,WH,,,UG,RP,48,,,0.01,Don't know,3,,
151,default,,2,0,0,WH,,,WH,RP,23,,,0.93,Correct,4,,
151,default,,2,2,0,WH,,,FILL,RP,35,,,0.99,Correct,5,,
151,default,,2,0,0,WH,,,UG,RP,47,,,0.02,Correct,6,,
151,default,,3,2,0,WH,,,WH,RP,22,,,0.71,Correct,7,,
151,default,,3,3,3,WH,,,UG,RP,46,,,0.03,Don't know,8,,
151,default,,3,0,0,WH,,,FILL,RP,34,,,0.99,Correct,9,,
151,default,,4,1,0,WH,,,WH,RP,21,,,0.99,Correct,10,,
151,default,,4,3,3,WH,,,UG,RP,45,,,0.01,Don't know,11,,
151,default,,4,1,0,WH,,,FILL,RP,33,,,0.96,Correct,12,,
151,default,,5,0,0,WH,,,WH,RP,20,,,0.94,Correct,13,,
151,default,,5,3,3,WH,,,UG,RP,44,,,0.01,Don't know,14,,
151,default,,5,2,0,WH,,,FILL,RP,32,,,1,Correct,15,,
151,default,,6,1,0,WH,,,WH,RP,19,,,0.98,Correct,16,,
151,default,,6,2,0,WH,,,FILL,RP,31,,,0.97,Correct,17,,
151,default,,6,3,3,WH,,,UG,RP,43,,,0,Don't know,18,,
151,default,,7,3,3,WH,,,UG,RP,42,,,0.02,Don't know,19,,
151,default,,7,0,0,WH,,,WH,RP,18,,,0.11,Correct,20,,
151,default,,7,1,0,WH,,,FILL,RP,30,,,0.99,Correct,21,,
151,default,,8,1,0,WH,,,FILL,RP,29,,,0.98,Correct,22,,
151,default,,8,3,3,WH,,,UG,RP,41,,,0.03,Don't know,23,,
151,default,,8,2,0,WH,,,WH,RP,17,,,0.93,Correct,24,,
151,default,,9,3,3,WH,,,UG,RP,40,,,0,Don't know,25,,
151,default,,9,2,0,WH,,,WH,RP,16,,,0.48,Correct,26,,
151,default,,9,0,0,WH,,,FILL,RP,28,,,0.66,Correct,27,,
151,default,,10,0,0,WH,,,FILL,RP,27,,,0.98,Correct,28,,
151,default,,10,3,3,WH,,,UG,RP,39,,,0.01,Don't know,29,,
151,default,,10,0,0,WH,,,WH,RP,15,,,0.44,Correct,30,,
151,default,,11,0,0,WH,,,WH,RP,14,,,0.97,Correct,31,,
151,default,,11,3,3,WH,,,UG,RP,38,,,0.01,Don't know,32,,
151,default,,11,0,0,WH,,,FILL,RP,26,,,0.98,Correct,33,,
151,default,,12,3,3,WH,,,UG,RP,37,,,0.02,Don't know,34,,
151,default,,12,2,0,WH,,,WH,RP,13,,,0.87,Correct,35,,
151,default,,12,2,0,WH,,,FILL,RP,25,,,0.98,Correct,36,,
41,default,b,practice,,,,,GAP,,,practice_good,practice_good,1,,,0,0,
41,default,d,practice,,,,c,GAP,,,practice_good,practice_good,0,,,0,3,
41,default,,1,1,1,CNPC,,,FILL,GAP,36,,,1,Incorrect,1,,
41,default,,1,1,1,CNPC,,,CNPC,GAP,12,,,0.48,Incorrect,2,,
41,default,,1,3,3,CNPC,,,UG,GAP,48,,,0,Don't know,3,,
41,default,,2,0,0,CNPC,,,FILL,GAP,35,,,1,Correct,4,,
41,default,,2,1,0,CNPC,,,UG,GAP,47,,,0.18,Correct,5,,
41,default,,2,2,2,CNPC,,,CNPC,GAP,11,,,0.27,Incorrect,6,,
41,default,,3,3,3,CNPC,,,UG,GAP,46,,,0.1,Don't know,7,,
41,default,,3,2,0,CNPC,,,CNPC,GAP,10,,,0.18,Correct,8,,
41,default,,3,1,0,CNPC,,,FILL,GAP,34,,,1,Correct,9,,
41,default,,4,1,0,CNPC,,,CNPC,GAP,9,,,0.85,Correct,10,,
41,default,,4,0,0,CNPC,,,FILL,GAP,33,,,1,Correct,11,,
41,default,,4,3,3,CNPC,,,UG,GAP,45,,,0.04,Don't know,12,,
41,default,,5,0,0,CNPC,,,FILL,GAP,32,,,1,Correct,13,,
41,default,,5,3,3,CNPC,,,UG,GAP,44,,,0,Don't know,14,,
41,default,,5,0,2,CNPC,,,CNPC,GAP,8,,,0.15,Incorrect,15,,
41,default,,6,2,0,CNPC,,,CNPC,GAP,7,,,0.11,Correct,16,,
41,default,,6,3,3,CNPC,,,UG,GAP,43,,,0,Don't know,17,,
41,default,,6,1,0,CNPC,,,FILL,GAP,31,,,1,Correct,18,,
41,default,,7,1,0,CNPC,,,FILL,GAP,30,,,1,Correct,19,,
41,default,,7,0,0,CNPC,,,CNPC,GAP,6,,,0.85,Correct,20,,
41,default,,7,3,3,CNPC,,,UG,GAP,42,,,0.07,Don't know,21,,
41,default,,8,2,0,CNPC,,,UG,GAP,41,,,0.05,Correct,22,,
41,default,,8,2,0,CNPC,,,FILL,GAP,29,,,0.86,Correct,23,,
41,default,,8,1,0,CNPC,,,CNPC,GAP,5,,,0.84,Correct,24,,
41,default,,9,2,0,CNPC,,,CNPC,GAP,4,,,0.69,Correct,25,,
41,default,,9,1,1,CNPC,,,FILL,GAP,28,,,0.68,Incorrect,26,,
41,default,,9,3,3,CNPC,,,UG,GAP,40,,,0.05,Don't know,27,,
41,default,,10,3,3,CNPC,,,UG,GAP,39,,,0,Don't know,28,,
41,default,,10,0,0,CNPC,,,CNPC,GAP,3,,,0.73,Correct,29,,
41,default,,10,1,0,CNPC,,,FILL,GAP,27,,,0.91,Correct,30,,
41,default,,11,2,0,CNPC,,,UG,GAP,38,,,0,Correct,31,,
41,default,,11,0,0,CNPC,,,CNPC,GAP,2,,,0.59,Correct,32,,
41,default,,11,1,0,CNPC,,,FILL,GAP,26,,,0.74,Correct,33,,
41,default,,12,3,3,CNPC,,,UG,GAP,37,,,0,Don't know,34,,
41,default,,12,1,1,CNPC,,,CNPC,GAP,1,,,0.76,Incorrect,35,,
41,default,,12,0,0,CNPC,,,FILL,GAP,25,,,0.71,Correct,36,,
399,default,b,practice,,,,a,RP,,,practice_good,practice_good,0.99,,,0,1,
399,default,d,practice,,,,b,RP,,,practice_good,practice_good,0.02,,,0,2,
399,default,,1,1,0,CNPC,,,FILL,RP,36,,,0.96,Correct,1,,
399,default,,1,3,3,CNPC,,,UG,RP,48,,,0,Don't know,2,,
399,default,,1,0,1,CNPC,,,CNPC,RP,12,,,0.16,Incorrect,3,,
399,default,,2,2,0,CNPC,,,FILL,RP,35,,,0.79,Correct,4,,
399,default,,2,3,3,CNPC,,,UG,RP,47,,,0.01,Don't know,5,,
399,default,,2,0,0,CNPC,,,CNPC,RP,11,,,0.3,Correct,6,,
399,default,,3,2,0,CNPC,,,FILL,RP,34,,,0.95,Correct,7,,
399,default,,3,0,1,CNPC,,,CNPC,RP,10,,,0.02,Incorrect,8,,
399,default,,3,3,3,CNPC,,,UG,RP,46,,,0.01,Don't know,9,,
399,default,,4,1,0,CNPC,,,FILL,RP,33,,,0.35,Correct,10,,
399,default,,4,2,0,CNPC,,,CNPC,RP,9,,,0.14,Correct,11,,
399,default,,4,3,3,CNPC,,,UG,RP,45,,,0,Don't know,12,,
399,default,,5,1,0,CNPC,,,CNPC,RP,8,,,0.14,Correct,13,,
399,default,,5,0,0,CNPC,,,FILL,RP,32,,,0.99,Correct,14,,
399,default,,5,3,3,CNPC,,,UG,RP,44,,,0.03,Don't know,15,,
399,default,,6,3,3,CNPC,,,UG,RP,43,,,0.01,Don't know,16,,
399,default,,6,0,0,CNPC,,,CNPC,RP,7,,,0.28,Correct,17,,
399,default,,6,2,0,CNPC,,,FILL,RP,31,,,0.97,Correct,18,,
399,default,,7,1,0,CNPC,,,FILL,RP,30,,,0.98,Correct,19,,
399,default,,7,2,1,CNPC,,,UG,RP,42,,,0.03,Incorrect,20,,
399,default,,7,0,0,CNPC,,,CNPC,RP,6,,,0.13,Correct,21,,
399,default,,8,1,0,CNPC,,,CNPC,RP,5,,,0.14,Correct,22,,
399,default,,8,3,3,CNPC,,,UG,RP,41,,,0.01,Don't know,23,,
399,default,,8,1,0,CNPC,,,FILL,RP,29,,,0.83,Correct,24,,
399,default,,9,1,0,CNPC,,,FILL,RP,28,,,0.54,Correct,25,,
399,default,,9,3,3,CNPC,,,UG,RP,40,,,0.01,Don't know,26,,
399,default,,9,0,1,CNPC,,,CNPC,RP,4,,,0.1,Incorrect,27,,
399,default,,10,2,0,CNPC,,,CNPC,RP,3,,,0.08,Correct,28,,
399,default,,10,3,3,CNPC,,,UG,RP,39,,,0,Don't know,29,,
399,default,,10,1,0,CNPC,,,FILL,RP,27,,,0.81,Correct,30,,
399,default,,11,3,3,CNPC,,,UG,RP,38,,,0.02,Don't know,31,,
399,default,,11,0,0,CNPC,,,FILL,RP,26,,,0.99,Correct,32,,
399,default,,11,1,2,CNPC,,,CNPC,RP,2,,,0.25,Incorrect,33,,
399,default,,12,1,0,CNPC,,,FILL,RP,25,,,0.25,Correct,34,,
399,default,,12,2,0,CNPC,,,CNPC,RP,1,,,0.32,Correct,35,,
399,default,,12,3,3,CNPC,,,UG,RP,37,,,0.02,Don't know,36,,
337,default,b,practice,,,,a,GAP,,,practice_good,practice_good,1,,,0,2,
337,default,d,practice,,,,c,GAP,,,practice_good,practice_good,0,,,0,3,
337,default,,1,1,0,CNPC,,,FILL,GAP,36,,,0.99,Correct,1,,
337,default,,1,3,3,CNPC,,,UG,GAP,48,,,0,Don't know,2,,
337,default,,1,2,0,CNPC,,,CNPC,GAP,12,,,0.17,Correct,3,,
337,default,,2,0,0,CNPC,,,FILL,GAP,35,,,1,Correct,4,,
337,default,,2,3,3,CNPC,,,CNPC,GAP,11,,,0,Don't know,5,,
337,default,,2,3,3,CNPC,,,UG,GAP,47,,,0,Don't know,6,,
337,default,,3,3,3,CNPC,,,UG,GAP,46,,,0,Don't know,7,,
337,default,,3,1,0,CNPC,,,FILL,GAP,34,,,1,Correct,8,,
337,default,,3,3,3,CNPC,,,CNPC,GAP,10,,,0.2,Don't know,9,,
337,default,,4,1,0,CNPC,,,FILL,GAP,33,,,0.85,Correct,10,,
337,default,,4,3,3,CNPC,,,CNPC,GAP,9,,,0.11,Don't know,11,,
337,default,,4,3,3,CNPC,,,UG,GAP,45,,,0,Don't know,12,,
337,default,,5,2,1,CNPC,,,CNPC,GAP,8,,,0.55,Incorrect,13,,
337,default,,5,0,0,CNPC,,,FILL,GAP,32,,,1,Correct,14,,
337,default,,5,3,3,CNPC,,,UG,GAP,44,,,0,Don't know,15,,
337,default,,6,0,0,CNPC,,,FILL,GAP,31,,,1,Correct,16,,
337,default,,6,3,3,CNPC,,,CNPC,GAP,7,,,0.08,Don't know,17,,
337,default,,6,3,3,CNPC,,,UG,GAP,43,,,0,Don't know,18,,
337,default,,7,2,0,CNPC,,,CNPC,GAP,6,,,0.15,Correct,19,,
337,default,,7,3,3,CNPC,,,UG,GAP,42,,,0,Don't know,20,,
337,default,,7,2,0,CNPC,,,FILL,GAP,30,,,0.87,Correct,21,,
337,default,,8,3,3,CNPC,,,UG,GAP,41,,,0,Don't know,22,,
337,default,,8,1,0,CNPC,,,FILL,GAP,29,,,0.79,Correct,23,,
337,default,,8,0,0,CNPC,,,CNPC,GAP,5,,,0.27,Correct,24,,
337,default,,9,2,1,CNPC,,,CNPC,GAP,4,,,0.39,Incorrect,25,,
337,default,,9,1,0,CNPC,,,FILL,GAP,28,,,0.58,Correct,26,,
337,default,,9,3,3,CNPC,,,UG,GAP,40,,,0,Don't know,27,,
337,default,,10,0,0,CNPC,,,CNPC,GAP,3,,,0.67,Correct,28,,
337,default,,10,0,0,CNPC,,,FILL,GAP,27,,,0.6,Correct,29,,
337,default,,10,3,3,CNPC,,,UG,GAP,39,,,0,Don't know,30,,
337,default,,11,2,0,CNPC,,,FILL,GAP,26,,,1,Correct,31,,
337,default,,11,3,3,CNPC,,,UG,GAP,38,,,0,Don't know,32,,
337,default,,11,0,0,CNPC,,,CNPC,GAP,2,,,0.58,Correct,33,,
337,default,,12,3,3,CNPC,,,UG,GAP,37,,,0,Don't know,34,,
337,default,,12,1,0,CNPC,,,FILL,GAP,25,,,0.78,Correct,35,,
337,default,,12,0,0,CNPC,,,CNPC,GAP,1,,,0.55,Correct,36,,
469,default,b,practice,,,,a,RP,,,practice_good,practice_good,0.99,,,0,1,
469,default,d,practice,,,,c,RP,,,practice_good,practice_good,0.02,,,0,3,
469,default,,1,0,0,CNPC,,,FILL,RP,36,,,0.7,Correct,1,,
469,default,,1,3,3,CNPC,,,UG,RP,48,,,0.03,Don't know,2,,
469,default,,1,3,3,CNPC,,,CNPC,RP,12,,,0.03,Don't know,3,,
469,default,,2,0,0,CNPC,,,CNPC,RP,11,,,0.07,Correct,4,,
469,default,,2,1,0,CNPC,,,FILL,RP,35,,,0.65,Correct,5,,
469,default,,2,3,3,CNPC,,,UG,RP,47,,,0.01,Don't know,6,,
469,default,,3,1,0,CNPC,,,FILL,RP,34,,,0.78,Correct,7,,
469,default,,3,0,0,CNPC,,,CNPC,RP,10,,,0.6,Correct,8,,
469,default,,3,3,3,CNPC,,,UG,RP,46,,,0.02,Don't know,9,,
469,default,,4,3,3,CNPC,,,UG,RP,45,,,0.01,Don't know,10,,
469,default,,4,2,0,CNPC,,,FILL,RP,33,,,0.46,Correct,11,,
469,default,,4,0,0,CNPC,,,CNPC,RP,9,,,0.62,Correct,12,,
469,default,,5,3,3,CNPC,,,UG,RP,44,,,0.02,Don't know,13,,
469,default,,5,1,0,CNPC,,,FILL,RP,32,,,0.82,Correct,14,,
469,default,,5,1,2,CNPC,,,CNPC,RP,8,,,0.68,Incorrect,15,,
469,default,,6,0,0,CNPC,,,CNPC,RP,7,,,0.87,Correct,16,,
469,default,,6,3,3,CNPC,,,UG,RP,43,,,0,Don't know,17,,
469,default,,6,0,0,CNPC,,,FILL,RP,31,,,0.76,Correct,18,,
469,default,,7,2,0,CNPC,,,CNPC,RP,6,,,0.65,Correct,19,,
469,default,,7,3,3,CNPC,,,UG,RP,42,,,0.01,Don't know,20,,
469,default,,7,1,0,CNPC,,,FILL,RP,30,,,0.78,Correct,21,,
469,default,,8,2,0,CNPC,,,FILL,RP,29,,,0.93,Correct,22,,
469,default,,8,0,2,CNPC,,,CNPC,RP,5,,,0.56,Incorrect,23,,
469,default,,8,3,3,CNPC,,,UG,RP,41,,,0,Don't know,24,,
469,default,,9,3,3,CNPC,,,UG,RP,40,,,0,Don't know,25,,
469,default,,9,1,0,CNPC,,,CNPC,RP,4,,,0.49,Correct,26,,
469,default,,9,1,0,CNPC,,,FILL,RP,28,,,0.66,Correct,27,,
469,default,,10,2,0,CNPC,,,FILL,RP,27,,,0.57,Correct,28,,
469,default,,10,1,1,CNPC,,,CNPC,RP,3,,,0.69,Incorrect,29,,
469,default,,10,3,3,CNPC,,,UG,RP,39,,,0,Don't know,30,,
469,default,,11,1,2,CNPC,,,CNPC,RP,2,,,0.58,Incorrect,31,,
469,default,,11,3,3,CNPC,,,UG,RP,38,,,0.07,Don't know,32,,
469,default,,11,0,0,CNPC,,,FILL,RP,26,,,0.71,Correct,33,,
469,default,,12,2,0,CNPC,,,CNPC,RP,1,,,0.63,Correct,34,,
469,default,,12,3,3,CNPC,,,UG,RP,37,,,0,Don't know,35,,
469,default,,12,0,0,CNPC,,,FILL,RP,25,,,0.82,Correct,36,,
514,default,b,practice,,,,a,RP,,,practice_good,practice_good,0.86,,,0,1,
514,default,d,practice,,,,c,RP,,,practice_good,practice_good,0,,,0,4,
514,default,,1,3,3,CNPC,,,UG,RP,48,,,0.02,Don't know,1,,
514,default,,1,1,0,CNPC,,,FILL,RP,36,,,0.89,Correct,2,,
514,default,,1,0,1,CNPC,,,CNPC,RP,12,,,0.33,Incorrect,3,,
514,default,,2,3,3,CNPC,,,CNPC,RP,11,,,0.06,Don't know,4,,
514,default,,2,2,0,CNPC,,,FILL,RP,35,,,0.98,Correct,5,,
514,default,,2,3,3,CNPC,,,UG,RP,47,,,0.02,Don't know,6,,
514,default,,3,1,0,CNPC,,,FILL,RP,34,,,0.95,Correct,7,,
514,default,,3,0,1,CNPC,,,CNPC,RP,10,,,0.43,Incorrect,8,,
514,default,,3,3,3,CNPC,,,UG,RP,46,,,0.01,Don't know,9,,
514,default,,4,3,3,CNPC,,,UG,RP,45,,,0.02,Don't know,10,,
514,default,,4,3,3,CNPC,,,CNPC,RP,9,,,0.33,Don't know,11,,
514,default,,4,2,0,CNPC,,,FILL,RP,33,,,0.81,Correct,12,,
514,default,,5,3,3,CNPC,,,UG,RP,44,,,0.02,Don't know,13,,
514,default,,5,1,1,CNPC,,,CNPC,RP,8,,,0.55,Incorrect,14,,
514,default,,5,0,0,CNPC,,,FILL,RP,32,,,0.97,Correct,15,,
514,default,,6,3,3,CNPC,,,UG,RP,43,,,0,Don't know,16,,
514,default,,6,1,0,CNPC,,,FILL,RP,31,,,0.98,Correct,17,,
514,default,,6,1,0,CNPC,,,CNPC,RP,7,,,0.88,Correct,18,,
514,default,,7,1,0,CNPC,,,FILL,RP,30,,,0.99,Correct,19,,
514,default,,7,3,3,CNPC,,,UG,RP,42,,,0.01,Don't know,20,,
514,default,,7,0,0,CNPC,,,CNPC,RP,6,,,0.53,Correct,21,,
514,default,,8,3,3,CNPC,,,UG,RP,41,,,0,Don't know,22,,
514,default,,8,0,0,CNPC,,,CNPC,RP,5,,,0.28,Correct,23,,
514,default,,8,0,0,CNPC,,,FILL,RP,29,,,0.99,Correct,24,,
514,default,,9,1,0,CNPC,,,FILL,RP,28,,,0.56,Correct,25,,
514,default,,9,3,3,CNPC,,,CNPC,RP,4,,,0.03,Don't know,26,,
514,default,,9,3,3,CNPC,,,UG,RP,40,,,0,Don't know,27,,
514,default,,10,0,1,CNPC,,,CNPC,RP,3,,,0.48,Incorrect,28,,
514,default,,10,0,0,CNPC,,,FILL,RP,27,,,0.71,Correct,29,,
514,default,,10,3,3,CNPC,,,UG,RP,39,,,0,Don't know,30,,
514,default,,11,2,0,CNPC,,,FILL,RP,26,,,0.99,Correct,31,,
514,default,,11,0,2,CNPC,,,CNPC,RP,2,,,0.75,Incorrect,32,,
514,default,,11,3,3,CNPC,,,UG,RP,38,,,0,Don't know,33,,
514,default,,12,2,0,CNPC,,,FILL,RP,25,,,0.95,Correct,34,,
514,default,,12,3,3,CNPC,,,UG,RP,37,,,0,Don't know,35,,
514,default,,12,0,0,CNPC,,,CNPC,RP,1,,,0.51,Correct,36,,
486,default,b,practice,,,,,GAP,,,practice_good,practice_good,0.72,,,0,0,
486,default,d,practice,,,,c,GAP,,,practice_good,practice_good,0,,,0,3,
486,default,,1,2,0,WH,,,FILL,GAP,36,,,0.79,Correct,1,,
486,default,,1,1,0,WH,,,WH,GAP,24,,,0.13,Correct,2,,
486,default,,1,3,3,WH,,,UG,GAP,48,,,0.02,Don't know,3,,
486,default,,2,2,0,WH,,,WH,GAP,23,,,0.17,Correct,4,,
486,default,,2,3,3,WH,,,UG,GAP,47,,,0,Don't know,5,,
486,default,,2,1,0,WH,,,FILL,GAP,35,,,0.98,Correct,6,,
486,default,,3,0,0,WH,,,WH,GAP,22,,,0.45,Correct,7,,
486,default,,3,3,3,WH,,,UG,GAP,46,,,0,Don't know,8,,
486,default,,3,1,0,WH,,,FILL,GAP,34,,,0.96,Correct,9,,
486,default,,4,3,3,WH,,,UG,GAP,45,,,0.01,Don't know,10,,
486,default,,4,0,2,WH,,,WH,GAP,21,,,0.42,Incorrect,11,,
486,default,,4,1,0,WH,,,FILL,GAP,33,,,0.87,Correct,12,,
486,default,,5,0,0,WH,,,FILL,GAP,32,,,0.99,Correct,13,,
486,default,,5,3,3,WH,,,UG,GAP,44,,,0,Don't know,14,,
486,default,,5,1,0,WH,,,WH,GAP,20,,,0.14,Correct,15,,
486,default,,6,3,3,WH,,,UG,GAP,43,,,0.01,Don't know,16,,
