"workerid","proliferate.condition","answer_of_comprehension","block_sequence","choosed_choice","comprehension_response","experiment_condition","first_response_value","group","item_condition","item_group","item_number","item_type","rating","rating_response","response_correctness","trial_sequence_total","wrong_attempts","error"
469,"default","",5,3,3,"CNPC","","","UG","RP","44","",NA,0.02,"Don't know",13,NA,NA
469,"default","",5,1,0,"CNPC","","","FILL","RP","32","",NA,0.82,"Correct",14,NA,NA
469,"default","",5,1,2,"CNPC","","","CNPC","RP","8","",NA,0.68,"Incorrect",15,NA,NA
469,"default","",6,0,0,"CNPC","","","CNPC","RP","7","",NA,0.87,"Correct",16,NA,NA
469,"default","",6,3,3,"CNPC","","","UG","RP","43","",NA,0,"Don't know",17,NA,NA
469,"default","",6,0,0,"CNPC","","","FILL","RP","31","",NA,0.76,"Correct",18,NA,NA
469,"default","",7,2,0,"CNPC","","","CNPC","RP","6","",NA,0.65,"Correct",19,NA,NA
469,"default","",7,3,3,"CNPC","","","UG","RP","42","",NA,0.01,"Don't know",20,NA,NA
469,"default","",7,1,0,"CNPC","","","FILL","RP","30","",NA,0.78,"Correct",21,NA,NA
469,"default","",8,2,0,"CNPC","","","FILL","RP","29","",NA,0.93,"Correct",22,NA,NA
469,"default","",8,0,2,"CNPC","","","CNPC","RP","5","",NA,0.56,"Incorrect",23,NA,NA
469,"default","",8,3,3,"CNPC","","","UG","RP","41","",NA,0,"Don't know",24,NA,NA
469,"default","",9,3,3,"CNPC","","","UG","RP","40","",NA,0,"Don't know",25,NA,NA
469,"default","",9,1,0,"CNPC","","","CNPC","RP","4","",NA,0.49,"Correct",26,NA,NA
469,"default","",9,1,0,"CNPC","","","FILL","RP","28","",NA,0.66,"Correct",27,NA,NA
469,"default","",10,2,0,"CNPC","","","FILL","RP","27","",NA,0.57,"Correct",28,NA,NA
469,"default","",10,1,1,"CNPC","","","CNPC","RP","3","",NA,0.69,"Incorrect",29,NA,NA
469,"default","",10,3,3,"CNPC","","","UG","RP","39","",NA,0,"Don't know",30,NA,NA
469,"default","",11,1,2,"CNPC","","","CNPC","RP","2","",NA,0.58,"Incorrect",31,NA,NA
469,"default","",11,3,3,"CNPC","","","UG","RP","38","",NA,0.07,"Don't know",32,NA,NA
469,"default","",11,0,0,"CNPC","","","FILL","RP","26","",NA,0.71,"Correct",33,NA,NA
469,"default","",12,2,0,"CNPC","","","CNPC","RP","1","",NA,0.63,"Correct",34,NA,NA
469,"default","",12,3,3,"CNPC","","","UG","RP","37","",NA,0,"Don't know",35,NA,NA
469,"default","",12,0,0,"CNPC","","","FILL","RP","25","",NA,0.82,"Correct",36,NA,NA
514,"default","",1,3,3,"CNPC","","","UG","RP","48","",NA,0.02,"Don't know",1,NA,NA
514,"default","",1,1,0,"CNPC","","","FILL","RP","36","",NA,0.89,"Correct",2,NA,NA
514,"default","",1,0,1,"CNPC","","","CNPC","RP","12","",NA,0.33,"Incorrect",3,NA,NA
514,"default","",2,3,3,"CNPC","","","CNPC","RP","11","",NA,0.06,"Don't know",4,NA,NA
514,"default","",2,2,0,"CNPC","","","FILL","RP","35","",NA,0.98,"Correct",5,NA,NA
514,"default","",2,3,3,"CNPC","","","UG","RP","47","",NA,0.02,"Don't know",6,NA,NA
514,"default","",3,1,0,"CNPC","","","FILL","RP","34","",NA,0.95,"Correct",7,NA,NA
514,"default","",3,0,1,"CNPC","","","CNPC","RP","10","",NA,0.43,"Incorrect",8,NA,NA
514,"default","",3,3,3,"CNPC","","","UG","RP","46","",NA,0.01,"Don't know",9,NA,NA
514,"default","",4,3,3,"CNPC","","","UG","RP","45","",NA,0.02,"Don't know",10,NA,NA
514,"default","",4,3,3,"CNPC","","","CNPC","RP","9","",NA,0.33,"Don't know",11,NA,NA
514,"default","",4,2,0,"CNPC","","","FILL","RP","33","",NA,0.81,"Correct",12,NA,NA
514,"default","",5,3,3,"CNPC","","","UG","RP","44","",NA,0.02,"Don't know",13,NA,NA
514,"default","",5,1,1,"CNPC","","","CNPC","RP","8","",NA,0.55,"Incorrect",14,NA,NA
514,"default","",5,0,0,"CNPC","","","FILL","RP","32","",NA,0.97,"Correct",15,NA,NA
514,"default","",6,3,3,"CNPC","","","UG","RP","43","",NA,0,"Don't know",16,NA,NA
514,"default","",6,1,0,"CNPC","","","FILL","RP","31","",NA,0.98,"Correct",17,NA,NA
514,"default","",6,1,0,"CNPC","","","CNPC","RP","7","",NA,0.88,"Correct",18,NA,NA
514,"default","",7,1,0,"CNPC","","","FILL","RP","30","",NA,0.99,"Correct",19,NA,NA
514,"default","",7,3,3,"CNPC","","","UG","RP","42","",NA,0.01,"Don't know",20,NA,NA
514,"default","",7,0,0,"CNPC","","","CNPC","RP","6","",NA,0.53,"Correct",21,NA,NA
514,"default","",8,3,3,"CNPC","","","UG","RP","41","",NA,0,"Don't know",22,NA,NA
514,"default","",8,0,0,"CNPC","","","CNPC","RP","5","",NA,0.28,"Correct",23,NA,NA
514,"default","",8,0,0,"CNPC","","","FILL","RP","29","",NA,0.99,"Correct",24,NA,NA
514,"default","",9,1,0,"CNPC","","","FILL","RP","28","",NA,0.56,"Correct",25,NA,NA
514,"default","",9,3,3,"CNPC","","","CNPC","RP","4","",NA,0.03,"Don't know",26,NA,NA
514,"default","",9,3,3,"CNPC","","","UG","RP","40","",NA,0,"Don't know",27,NA,NA
514,"default","",10,0,1,"CNPC","","","CNPC","RP","3","",NA,0.48,"Incorrect",28,NA,NA
514,"default","",10,0,0,"CNPC","","","FILL","RP","27","",NA,0.71,"Correct",29,NA,NA
514,"default","",10,3,3,"CNPC","","","UG","RP","39","",NA,0,"Don't know",30,NA,NA
514,"default","",11,2,0,"CNPC","","","FILL","RP","26","",NA,0.99,"Correct",31,NA,NA
514,"default","",11,0,2,"CNPC","","","CNPC","RP","2","",NA,0.75,"Incorrect",32,NA,NA
514,"default","",11,3,3,"CNPC","","","UG","RP","38","",NA,0,"Don't know",33,NA,NA
514,"default","",12,2,0,"CNPC","","","FILL","RP","25","",NA,0.95,"Correct",34,NA,NA
514,"default","",12,3,3,"CNPC","","","UG","RP","37","",NA,0,"Don't know",35,NA,NA
514,"default","",12,0,0,"CNPC","","","CNPC","RP","1","",NA,0.51,"Correct",36,NA,NA
486,"default","",1,2,0,"WH","","","FILL","GAP","36","",NA,0.79,"Correct",1,NA,NA
486,"default","",1,1,0,"WH","","","WH","GAP","24","",NA,0.13,"Correct",2,NA,NA
486,"default","",1,3,3,"WH","","","UG","GAP","48","",NA,0.02,"Don't know",3,NA,NA
486,"default","",2,2,0,"WH","","","WH","GAP","23","",NA,0.17,"Correct",4,NA,NA
486,"default","",2,3,3,"WH","","","UG","GAP","47","",NA,0,"Don't know",5,NA,NA
486,"default","",2,1,0,"WH","","","FILL","GAP","35","",NA,0.98,"Correct",6,NA,NA
486,"default","",3,0,0,"WH","","","WH","GAP","22","",NA,0.45,"Correct",7,NA,NA
486,"default","",3,3,3,"WH","","","UG","GAP","46","",NA,0,"Don't know",8,NA,NA
486,"default","",3,1,0,"WH","","","FILL","GAP","34","",NA,0.96,"Correct",9,NA,NA
486,"default","",4,3,3,"WH","","","UG","GAP","45","",NA,0.01,"Don't know",10,NA,NA
486,"default","",4,0,2,"WH","","","WH","GAP","21","",NA,0.42,"Incorrect",11,NA,NA
486,"default","",4,1,0,"WH","","","FILL","GAP","33","",NA,0.87,"Correct",12,NA,NA
486,"default","",5,0,0,"WH","","","FILL","GAP","32","",NA,0.99,"Correct",13,NA,NA
486,"default","",5,3,3,"WH","","","UG","GAP","44","",NA,0,"Don't know",14,NA,NA
486,"default","",5,1,0,"WH","","","WH","GAP","20","",NA,0.14,"Correct",15,NA,NA
486,"default","",6,3,3,"WH","","","UG","GAP","43","",NA,0.01,"Don't know",16,NA,NA
486,"default","",6,2,0,"WH","","","FILL","GAP","31","",NA,1,"Correct",17,NA,NA
486,"default","",6,0,0,"WH","","","WH","GAP","19","",NA,0.38,"Correct",18,NA,NA
486,"default","",7,3,3,"WH","","","UG","GAP","42","",NA,0,"Don't know",19,NA,NA
486,"default","",7,1,0,"WH","","","FILL","GAP","30","",NA,0.98,"Correct",20,NA,NA
486,"default","",7,2,0,"WH","","","WH","GAP","18","",NA,0.16,"Correct",21,NA,NA
486,"default","",8,1,0,"WH","","","WH","GAP","17","",NA,0.31,"Correct",22,NA,NA
486,"default","",8,3,3,"WH","","","UG","GAP","41","",NA,0,"Don't know",23,NA,NA
486,"default","",8,0,0,"WH","","","FILL","GAP","29","",NA,0.63,"Correct",24,NA,NA
486,"default","",9,2,0,"WH","","","WH","GAP","16","",NA,0.28,"Correct",25,NA,NA
486,"default","",9,1,0,"WH","","","FILL","GAP","28","",NA,0.46,"Correct",26,NA,NA
486,"default","",9,3,3,"WH","","","UG","GAP","40","",NA,0.02,"Don't know",27,NA,NA
486,"default","",10,1,1,"WH","","","WH","GAP","15","",NA,0.44,"Incorrect",28,NA,NA
486,"default","",10,2,0,"WH","","","FILL","GAP","27","",NA,0.82,"Correct",29,NA,NA
486,"default","",10,3,3,"WH","","","UG","GAP","39","",NA,0.02,"Don't know",30,NA,NA
486,"default","",11,3,3,"WH","","","UG","GAP","38","",NA,0.03,"Don't know",31,NA,NA
486,"default","",11,0,0,"WH","","","WH","GAP","14","",NA,0.63,"Correct",32,NA,NA
486,"default","",11,0,2,"WH","","","FILL","GAP","26","",NA,0.7,"Incorrect",33,NA,NA
486,"default","",12,2,2,"WH","","","WH","GAP","13","",NA,0.96,"Incorrect",34,NA,NA
486,"default","",12,1,0,"WH","","","FILL","GAP","25","",NA,0.96,"Correct",35,NA,NA
486,"default","",12,3,3,"WH","","","UG","GAP","37","",NA,0.01,"Don't know",36,NA,NA
457,"default","",1,1,0,"WH","","","WH","RP","24","",NA,0.07,"Correct",1,NA,NA
457,"default","",1,2,1,"WH","","","UG","RP","48","",NA,0.02,"Incorrect",2,NA,NA
457,"default","",1,1,0,"WH","","","FILL","RP","36","",NA,0.71,"Correct",3,NA,NA
457,"default","",2,1,0,"WH","","","UG","RP","47","",NA,0.06,"Correct",4,NA,NA
457,"default","",2,0,0,"WH","","","WH","RP","23","",NA,0.42,"Correct",5,NA,NA
457,"default","",2,1,0,"WH","","","FILL","RP","35","",NA,0.62,"Correct",6,NA,NA
457,"default","",3,3,3,"WH","","","UG","RP","46","",NA,0.02,"Don't know",7,NA,NA
457,"default","",3,0,0,"WH","","","WH","RP","22","",NA,0.44,"Correct",8,NA,NA
457,"default","",3,1,0,"WH","","","FILL","RP","34","",NA,0.83,"Correct",9,NA,NA
457,"default","",4,0,0,"WH","","","FILL","RP","33","",NA,0.87,"Correct",10,NA,NA
457,"default","",4,1,0,"WH","","","WH","RP","21","",NA,0.68,"Correct",11,NA,NA
457,"default","",4,3,3,"WH","","","UG","RP","45","",NA,0.01,"Don't know",12,NA,NA
457,"default","",5,3,3,"WH","","","UG","RP","44","",NA,0.02,"Don't know",13,NA,NA
457,"default","",5,1,0,"WH","","","WH","RP","20","",NA,0.21,"Correct",14,NA,NA
457,"default","",5,0,0,"WH","","","FILL","RP","32","",NA,0.89,"Correct",15,NA,NA
457,"default","",6,1,1,"WH","","","UG","RP","43","",NA,0.1,"Incorrect",16,NA,NA
457,"default","",6,1,0,"WH","","","FILL","RP","31","",NA,0.67,"Correct",17,NA,NA
457,"default","",6,2,0,"WH","","","WH","RP","19","",NA,0.59,"Correct",18,NA,NA
457,"default","",7,1,0,"WH","","","FILL","RP","30","",NA,0.76,"Correct",19,NA,NA
457,"default","",7,3,3,"WH","","","UG","RP","42","",NA,0.03,"Don't know",20,NA,NA
457,"default","",7,1,2,"WH","","","WH","RP","18","",NA,0.19,"Incorrect",21,NA,NA
457,"default","",8,1,0,"WH","","","FILL","RP","29","",NA,0.82,"Correct",22,NA,NA
457,"default","",8,1,0,"WH","","","WH","RP","17","",NA,0.67,"Correct",23,NA,NA
457,"default","",8,3,3,"WH","","","UG","RP","41","",NA,0.01,"Don't know",24,NA,NA
457,"default","",9,3,3,"WH","","","UG","RP","40","",NA,0.02,"Don't know",25,NA,NA
457,"default","",9,0,0,"WH","","","WH","RP","16","",NA,0.4,"Correct",26,NA,NA
457,"default","",9,0,0,"WH","","","FILL","RP","28","",NA,0.6,"Correct",27,NA,NA
457,"default","",10,3,3,"WH","","","UG","RP","39","",NA,0.01,"Don't know",28,NA,NA
457,"default","",10,1,0,"WH","","","FILL","RP","27","",NA,0.81,"Correct",29,NA,NA
457,"default","",10,1,0,"WH","","","WH","RP","15","",NA,0.4,"Correct",30,NA,NA
457,"default","",11,2,0,"WH","","","UG","RP","38","",NA,0.03,"Correct",31,NA,NA
457,"default","",11,0,0,"WH","","","FILL","RP","26","",NA,0.75,"Correct",32,NA,NA
457,"default","",11,0,0,"WH","","","WH","RP","14","",NA,0.63,"Correct",33,NA,NA
457,"default","",12,1,0,"WH","","","FILL","RP","25","",NA,0.79,"Correct",34,NA,NA
457,"default","",12,3,3,"WH","","","UG","RP","37","",NA,0,"Don't know",35,NA,NA
457,"default","",12,1,0,"WH","","","WH","RP","13","",NA,0.66,"Correct",36,NA,NA
104,"default","",1,2,0,"WH","","","FILL","RP","36","",NA,0.12,"Correct",1,NA,NA
104,"default","",1,3,3,"WH","","","UG","RP","48","",NA,0,"Don't know",2,NA,NA
104,"default","",1,0,0,"WH","","","WH","RP","24","",NA,0.09,"Correct",3,NA,NA
104,"default","",2,1,1,"WH","","","UG","RP","47","",NA,0.07,"Incorrect",4,NA,NA
104,"default","",2,1,0,"WH","","","FILL","RP","35","",NA,0.89,"Correct",5,NA,NA
104,"default","",2,0,0,"WH","","","WH","RP","23","",NA,0.21,"Correct",6,NA,NA
104,"default","",3,0,0,"WH","","","FILL","RP","34","",NA,0.86,"Correct",7,NA,NA
104,"default","",3,2,0,"WH","","","WH","RP","22","",NA,0.8,"Correct",8,NA,NA
104,"default","",3,3,3,"WH","","","UG","RP","46","",NA,0.13,"Don't know",9,NA,NA
104,"default","",4,0,0,"WH","","","WH","RP","21","",NA,0.82,"Correct",10,NA,NA
104,"default","",4,3,3,"WH","","","UG","RP","45","",NA,0.09,"Don't know",11,NA,NA
104,"default","",4,0,0,"WH","","","FILL","RP","33","",NA,0.97,"Correct",12,NA,NA
104,"default","",5,3,3,"WH","","","UG","RP","44","",NA,0.06,"Don't know",13,NA,NA
104,"default","",5,0,0,"WH","","","WH","RP","20","",NA,0.22,"Correct",14,NA,NA
104,"default","",5,1,0,"WH","","","FILL","RP","32","",NA,1,"Correct",15,NA,NA
104,"default","",6,0,0,"WH","","","FILL","RP","31","",NA,0.95,"Correct",16,NA,NA
104,"default","",6,3,3,"WH","","","UG","RP","43","",NA,0.02,"Don't know",17,NA,NA
104,"default","",6,2,1,"WH","","","WH","RP","19","",NA,0.71,"Incorrect",18,NA,NA
104,"default","",7,1,0,"WH","","","WH","RP","18","",NA,0.67,"Correct",19,NA,NA
104,"default","",7,3,3,"WH","","","UG","RP","42","",NA,0.04,"Don't know",20,NA,NA
104,"default","",7,1,0,"WH","","","FILL","RP","30","",NA,0.91,"Correct",21,NA,NA
104,"default","",8,3,3,"WH","","","UG","RP","41","",NA,0,"Don't know",22,NA,NA
104,"default","",8,0,0,"WH","","","WH","RP","17","",NA,0.77,"Correct",23,NA,NA
104,"default","",8,1,0,"WH","","","FILL","RP","29","",NA,0.91,"Correct",24,NA,NA
104,"default","",9,0,0,"WH","","","WH","RP","16","",NA,0.53,"Correct",25,NA,NA
104,"default","",9,1,0,"WH","","","FILL","RP","28","",NA,0.57,"Correct",26,NA,NA
104,"default","",9,3,3,"WH","","","UG","RP","40","",NA,0,"Don't know",27,NA,NA
104,"default","",10,2,0,"WH","","","WH","RP","15","",NA,0.47,"Correct",28,NA,NA
104,"default","",10,0,0,"WH","","","FILL","RP","27","",NA,0.87,"Correct",29,NA,NA
104,"default","",10,3,3,"WH","","","UG","RP","39","",NA,0,"Don't know",30,NA,NA
104,"default","",11,2,1,"WH","","","WH","RP","14","",NA,0.57,"Incorrect",31,NA,NA
104,"default","",11,0,0,"WH","","","FILL","RP","26","",NA,0.92,"Correct",32,NA,NA
104,"default","",11,1,0,"WH","","","UG","RP","38","",NA,0.07,"Correct",33,NA,NA
104,"default","",12,0,0,"WH","","","FILL","RP","25","",NA,0.74,"Correct",34,NA,NA
104,"default","",12,3,3,"WH","","","UG","RP","37","",NA,0,"Don't know",35,NA,NA
104,"default","",12,2,0,"WH","","","WH","RP","13","",NA,0.48,"Correct",36,NA,NA
526,"default","",1,0,1,"CNPC","","","CNPC","GAP","12","",NA,0.16,"Incorrect",1,NA,NA
526,"default","",1,3,3,"CNPC","","","UG","GAP","48","",NA,0,"Don't know",2,NA,NA
526,"default","",1,2,1,"CNPC","","","FILL","GAP","36","",NA,1,"Incorrect",3,NA,NA
526,"default","",2,1,0,"CNPC","","","FILL","GAP","35","",NA,1,"Correct",4,NA,NA
526,"default","",2,0,0,"CNPC","","","UG","GAP","47","",NA,0,"Correct",5,NA,NA
526,"default","",2,0,0,"CNPC","","","CNPC","GAP","11","",NA,0.86,"Correct",6,NA,NA
526,"default","",3,0,0,"CNPC","","","FILL","GAP","34","",NA,1,"Correct",7,NA,NA
526,"default","",3,0,0,"CNPC","","","CNPC","GAP","10","",NA,0.19,"Correct",8,NA,NA
526,"default","",3,3,3,"CNPC","","","UG","GAP","46","",NA,0,"Don't know",9,NA,NA
526,"default","",4,3,3,"CNPC","","","UG","GAP","45","",NA,0,"Don't know",10,NA,NA
526,"default","",4,1,1,"CNPC","","","CNPC","GAP","9","",NA,0.73,"Incorrect",11,NA,NA
526,"default","",4,2,0,"CNPC","","","FILL","GAP","33","",NA,1,"Correct",12,NA,NA
526,"default","",5,2,0,"CNPC","","","CNPC","GAP","8","",NA,0.84,"Correct",13,NA,NA
526,"default","",5,3,3,"CNPC","","","UG","GAP","44","",NA,0,"Don't know",14,NA,NA
526,"default","",5,1,0,"CNPC","","","FILL","GAP","32","",NA,1,"Correct",15,NA,NA
526,"default","",6,2,0,"CNPC","","","FILL","GAP","31","",NA,1,"Correct",16,NA,NA
526,"default","",6,3,3,"CNPC","","","UG","GAP","43","",NA,0,"Don't know",17,NA,NA
526,"default","",6,2,0,"CNPC","","","CNPC","GAP","7","",NA,0.85,"Correct",18,NA,NA
526,"default","",7,1,0,"CNPC","","","CNPC","GAP","6","",NA,0.94,"Correct",19,NA,NA
526,"default","",7,0,0,"CNPC","","","FILL","GAP","30","",NA,1,"Correct",20,NA,NA
526,"default","",7,3,3,"CNPC","","","UG","GAP","42","",NA,0,"Don't know",21,NA,NA
526,"default","",8,2,0,"CNPC","","","CNPC","GAP","5","",NA,0.34,"Correct",22,NA,NA
526,"default","",8,3,3,"CNPC","","","UG","GAP","41","",NA,0,"Don't know",23,NA,NA
526,"default","",8,0,0,"CNPC","","","FILL","GAP","29","",NA,0.88,"Correct",24,NA,NA
526,"default","",9,3,3,"CNPC","","","UG","GAP","40","",NA,0,"Don't know",25,NA,NA
526,"default","",9,0,0,"CNPC","","","FILL","GAP","28","",NA,1,"Correct",26,NA,NA
526,"default","",9,1,2,"CNPC","","","CNPC","GAP","4","",NA,0.26,"Incorrect",27,NA,NA
526,"default","",10,2,0,"CNPC","","","CNPC","GAP","3","",NA,0.79,"Correct",28,NA,NA
526,"default","",10,1,0,"CNPC","","","FILL","GAP","27","",NA,1,"Correct",29,NA,NA
526,"default","",10,3,3,"CNPC","","","UG","GAP","39","",NA,0,"Don't know",30,NA,NA
526,"default","",11,0,0,"CNPC","","","UG","GAP","38","",NA,0.13,"Correct",31,NA,NA
526,"default","",11,0,0,"CNPC","","","CNPC","GAP","2","",NA,0.83,"Correct",32,NA,NA
526,"default","",11,0,0,"CNPC","","","FILL","GAP","26","",NA,1,"Correct",33,NA,NA
526,"default","",12,0,0,"CNPC","","","CNPC","GAP","1","",NA,0.88,"Correct",34,NA,NA
526,"default","",12,3,3,"CNPC","","","UG","GAP","37","",NA,0.09,"Don't know",35,NA,NA
526,"default","",12,0,0,"CNPC","","","FILL","GAP","25","",NA,1,"Correct",36,NA,NA
379,"default","",1,0,0,"WH","","","FILL","GAP","36","",NA,1,"Correct",1,NA,NA
379,"default","",1,3,3,"WH","","","WH","GAP","24","",NA,0,"Don't know",2,NA,NA
379,"default","",1,3,3,"WH","","","UG","GAP","48","",NA,0,"Don't know",3,NA,NA
379,"default","",2,3,3,"WH","","","WH","GAP","23","",NA,0.07,"Don't know",4,NA,NA
379,"default","",2,1,0,"WH","","","FILL","GAP","35","",NA,1,"Correct",5,NA,NA
379,"default","",2,3,3,"WH","","","UG","GAP","47","",NA,0,"Don't know",6,NA,NA
379,"default","",3,3,3,"WH","","","UG","GAP","46","",NA,0,"Don't know",7,NA,NA
379,"default","",3,0,0,"WH","","","FILL","GAP","34","",NA,1,"Correct",8,NA,NA
379,"default","",3,3,3,"WH","","","WH","GAP","22","",NA,0.1,"Don't know",9,NA,NA
379,"default","",4,3,3,"WH","","","UG","GAP","45","",NA,0,"Don't know",10,NA,NA
379,"default","",4,2,0,"WH","","","FILL","GAP","33","",NA,1,"Correct",11,NA,NA
379,"default","",4,1,0,"WH","","","WH","GAP","21","",NA,0.05,"Correct",12,NA,NA
379,"default","",5,0,0,"WH","","","WH","GAP","20","",NA,0.12,"Correct",13,NA,NA
379,"default","",5,3,3,"WH","","","UG","GAP","44","",NA,0,"Don't know",14,NA,NA
379,"default","",5,1,0,"WH","","","FILL","GAP","32","",NA,1,"Correct",15,NA,NA
379,"default","",6,3,3,"WH","","","WH","GAP","19","",NA,0.09,"Don't know",16,NA,NA
379,"default","",6,3,3,"WH","","","UG","GAP","43","",NA,0,"Don't know",17,NA,NA
379,"default","",6,0,0,"WH","","","FILL","GAP","31","",NA,1,"Correct",18,NA,NA
379,"default","",7,3,3,"WH","","","UG","GAP","42","",NA,0,"Don't know",19,NA,NA
379,"default","",7,1,0,"WH","","","FILL","GAP","30","",NA,1,"Correct",20,NA,NA
379,"default","",7,0,0,"WH","","","WH","GAP","18","",NA,0.04,"Correct",21,NA,NA
379,"default","",8,3,3,"WH","","","UG","GAP","41","",NA,0,"Don't know",22,NA,NA
379,"default","",8,1,0,"WH","","","FILL","GAP","29","",NA,0.66,"Correct",23,NA,NA
379,"default","",8,2,0,"WH","","","WH","GAP","17","",NA,0.37,"Correct",24,NA,NA
379,"default","",9,1,0,"WH","","","FILL","GAP","28","",NA,0.23,"Correct",25,NA,NA
379,"default","",9,3,3,"WH","","","WH","GAP","16","",NA,0,"Don't know",26,NA,NA
379,"default","",9,3,3,"WH","","","UG","GAP","40","",NA,0,"Don't know",27,NA,NA
379,"default","",10,2,0,"WH","","","FILL","GAP","27","",NA,0.94,"Correct",28,NA,NA
379,"default","",10,0,0,"WH","","","WH","GAP","15","",NA,0.13,"Correct",29,NA,NA
379,"default","",10,3,3,"WH","","","UG","GAP","39","",NA,0,"Don't know",30,NA,NA
379,"default","",11,2,0,"WH","","","FILL","GAP","26","",NA,1,"Correct",31,NA,NA
379,"default","",11,3,3,"WH","","","UG","GAP","38","",NA,0,"Don't know",32,NA,NA
379,"default","",11,3,3,"WH","","","WH","GAP","14","",NA,0.09,"Don't know",33,NA,NA
379,"default","",12,2,0,"WH","","","FILL","GAP","25","",NA,0.92,"Correct",34,NA,NA
379,"default","",12,1,0,"WH","","","WH","GAP","13","",NA,0.21,"Correct",35,NA,NA
379,"default","",12,3,3,"WH","","","UG","GAP","37","",NA,0.01,"Don't know",36,NA,NA
506,"default","",1,3,3,"WH","","","UG","RP","48","",NA,0.18,"Don't know",1,NA,NA
506,"default","",1,0,0,"WH","","","FILL","RP","36","",NA,0.63,"Correct",2,NA,NA
506,"default","",1,3,3,"WH","","","WH","RP","24","",NA,0.21,"Don't know",3,NA,NA
506,"default","",2,1,0,"WH","","","FILL","RP","35","",NA,0.62,"Correct",4,NA,NA
506,"default","",2,2,0,"WH","","","WH","RP","23","",NA,0.74,"Correct",5,NA,NA
506,"default","",2,3,3,"WH","","","UG","RP","47","",NA,0.17,"Don't know",6,NA,NA
506,"default","",3,2,1,"WH","","","FILL","RP","34","",NA,0.53,"Incorrect",7,NA,NA
506,"default","",3,1,1,"WH","","","WH","RP","22","",NA,0.43,"Incorrect",8,NA,NA
506,"default","",3,3,3,"WH","","","UG","RP","46","",NA,0.22,"Don't know",9,NA,NA
506,"default","",4,0,1,"WH","","","WH","RP","21","",NA,0.63,"Incorrect",10,NA,NA
506,"default","",4,3,3,"WH","","","UG","RP","45","",NA,0.1,"Don't know",11,NA,NA
506,"default","",4,2,0,"WH","","","FILL","RP","33","",NA,0.77,"Correct",12,NA,NA
506,"default","",5,0,0,"WH","","","FILL","RP","32","",NA,0.57,"Correct",13,NA,NA
506,"default","",5,3,3,"WH","","","UG","RP","44","",NA,0.2,"Don't know",14,NA,NA
506,"default","",5,1,0,"WH","","","WH","RP","20","",NA,0.21,"Correct",15,NA,NA
506,"default","",6,3,3,"WH","","","UG","RP","43","",NA,0.3,"Don't know",16,NA,NA
506,"default","",6,3,3,"WH","","","WH","RP","19","",NA,0.22,"Don't know",17,NA,NA
506,"default","",6,0,2,"WH","","","FILL","RP","31","",NA,0.78,"Incorrect",18,NA,NA
506,"default","",7,1,0,"WH","","","FILL","RP","30","",NA,0.81,"Correct",19,NA,NA
506,"default","",7,0,0,"WH","","","WH","RP","18","",NA,0.57,"Correct",20,NA,NA
506,"default","",7,0,1,"WH","","","UG","RP","42","",NA,0.2,"Incorrect",21,NA,NA
506,"default","",8,0,0,"WH","","","WH","RP","17","",NA,0.69,"Correct",22,NA,NA
506,"default","",8,3,3,"WH","","","UG","RP","41","",NA,0.49,"Don't know",23,NA,NA
506,"default","",8,0,1,"WH","","","FILL","RP","29","",NA,0.64,"Incorrect",24,NA,NA
506,"default","",9,0,2,"WH","","","UG","RP","40","",NA,0.63,"Incorrect",25,NA,NA
506,"default","",9,0,0,"WH","","","FILL","RP","28","",NA,0.55,"Correct",26,NA,NA
506,"default","",9,0,2,"WH","","","WH","RP","16","",NA,0.69,"Incorrect",27,NA,NA
506,"default","",10,2,2,"WH","","","FILL","RP","27","",NA,0.6,"Incorrect",28,NA,NA
506,"default","",10,3,3,"WH","","","WH","RP","15","",NA,0.2,"Don't know",29,NA,NA
506,"default","",10,2,1,"WH","","","UG","RP","39","",NA,0.57,"Incorrect",30,NA,NA
506,"default","",11,1,0,"WH","","","FILL","RP","26","",NA,0.81,"Correct",31,NA,NA
506,"default","",11,2,0,"WH","","","UG","RP","38","",NA,0.27,"Correct",32,NA,NA
