workerid,proliferate.condition,answer_of_comprehension,attention_answer,attention_correctness,block_sequence,choosed_choice,comprehension_response,condition,context_attempts,context_response,first_response_value,item_context_condition,item_number,item_sentence_type,item_type,rating,rating_response,response_correctness,tested_context_condition,tested_sentence_type,trial_sequence_total,wrong_attempts,error
975,default,,2,Null,5,2,0,,,,,NC,116,FILL,,,0.64,Correct,NC,CNPC,14,,
975,default,,2,Null,5,3,3,,,,,NC,124,UG,,,0,Don't know,NC,CNPC,15,,
975,default,,2,Null,6,0,0,,,,,NC,115,FILL,,,0.85,Correct,NC,CNPC,16,,
975,default,,2,Null,6,3,3,,,,,NC,123,UG,,,0,Don't know,NC,CNPC,17,,
975,default,,1,correct,6,1,1,,,,,NC,7,CNPC,,,0.67,Incorrect,NC,CNPC,18,,
975,default,,1,correct,7,3,3,,,,,NC,122,UG,,,0,Don't know,NC,CNPC,19,,
975,default,,2,Null,7,3,3,,,,,NC,6,CNPC,,,0.75,Don't know,NC,CNPC,20,,
975,default,,1,correct,7,2,0,,,,,NC,114,FILL,,,1,Correct,NC,CNPC,21,,
975,default,,2,Null,8,3,3,,,,,NC,5,CNPC,,,0.27,Don't know,NC,CNPC,22,,
975,default,,2,Null,8,0,0,,,,,NC,113,FILL,,,1,Correct,NC,CNPC,23,,
975,default,,2,Null,8,3,3,,,,,NC,121,UG,,,0,Don't know,NC,CNPC,24,,
841,default,b,,,practice,,,NC,,,,,practice_good,,practice_good,1,,,,,0,0,
841,default,d,,,practice,,,NC,0,a,c,,practice_good,,practice_good,0,,,,,0,3,
841,default,,2,Null,1,0,0,,,,,NC,12,WH,,,1,Correct,NC,WH,1,,
841,default,,0,correct,1,1,0,,,,,NC,120,FILL,,,1,Correct,NC,WH,2,,
841,default,,0,correct,1,3,3,,,,,NC,128,UG,,,0,Don't know,NC,WH,3,,
841,default,,2,Null,2,0,2,,,,,NC,11,WH,,,0.82,Incorrect,NC,WH,4,,
841,default,,2,Null,2,0,0,,,,,NC,127,UG,,,0.01,Correct,NC,WH,5,,
841,default,,2,Null,2,0,0,,,,,NC,119,FILL,,,0.12,Correct,NC,WH,6,,
841,default,,2,Null,3,1,1,,,,,NC,10,WH,,,0.93,Incorrect,NC,WH,7,,
841,default,,0,correct,3,0,0,,,,,NC,118,FILL,,,1,Correct,NC,WH,8,,
841,default,,2,Null,3,2,1,,,,,NC,126,UG,,,0.08,Incorrect,NC,WH,9,,
841,default,,2,Null,4,0,1,,,,,NC,9,WH,,,0.84,Incorrect,NC,WH,10,,
841,default,,2,Null,4,0,0,,,,,NC,117,FILL,,,1,Correct,NC,WH,11,,
841,default,,0,correct,4,3,3,,,,,NC,125,UG,,,0.08,Don't know,NC,WH,12,,
841,default,,2,Null,5,0,1,,,,,NC,8,WH,,,0.96,Incorrect,NC,WH,13,,
841,default,,1,correct,5,1,0,,,,,NC,116,FILL,,,1,Correct,NC,WH,14,,
841,default,,2,Null,5,3,3,,,,,NC,124,UG,,,0.03,Don't know,NC,WH,15,,
841,default,,2,Null,6,1,0,,,,,NC,115,FILL,,,1,Correct,NC,WH,16,,
841,default,,2,Null,6,3,3,,,,,NC,123,UG,,,0.07,Don't know,NC,WH,17,,
841,default,,2,Null,6,0,0,,,,,NC,7,WH,,,0.96,Correct,NC,WH,18,,
841,default,,2,Null,7,1,0,,,,,NC,114,FILL,,,0.92,Correct,NC,WH,19,,
841,default,,2,Null,7,3,3,,,,,NC,6,WH,,,1,Don't know,NC,WH,20,,
841,default,,2,Null,7,2,0,,,,,NC,122,UG,,,0,Correct,NC,WH,21,,
841,default,,2,Null,8,0,0,,,,,NC,113,FILL,,,1,Correct,NC,WH,22,,
841,default,,0,correct,8,0,0,,,,,NC,5,WH,,,1,Correct,NC,WH,23,,
841,default,,2,Null,8,3,3,,,,,NC,121,UG,,,0.05,Don't know,NC,WH,24,,
695,default,b,,,practice,,,NC,,,a,,practice_good,,practice_good,0.72,,,,,0,1,
695,default,d,,,practice,,,NC,0,a,c,,practice_good,,practice_good,0.01,,,,,0,4,
695,default,,2,Null,1,1,0,,,,,NC,120,FILL,,,1,Correct,NC,WH,1,,
695,default,,2,Null,1,3,3,,,,,NC,128,UG,,,0,Don't know,NC,WH,2,,
695,default,,0,correct,1,3,3,,,,,NC,12,WH,,,0.4,Don't know,NC,WH,3,,
695,default,,0,correct,2,1,2,,,,,NC,11,WH,,,0.79,Incorrect,NC,WH,4,,
695,default,,0,correct,2,3,3,,,,,NC,127,UG,,,0,Don't know,NC,WH,5,,
695,default,,2,Null,2,0,0,,,,,NC,119,FILL,,,1,Correct,NC,WH,6,,
695,default,,2,Null,3,0,0,,,,,NC,10,WH,,,1,Correct,NC,WH,7,,
695,default,,1,correct,3,3,3,,,,,NC,126,UG,,,0.21,Don't know,NC,WH,8,,
695,default,,2,Null,3,2,0,,,,,NC,118,FILL,,,1,Correct,NC,WH,9,,
695,default,,0,correct,4,1,0,,,,,NC,9,WH,,,1,Correct,NC,WH,10,,
695,default,,2,Null,4,3,3,,,,,NC,125,UG,,,0,Don't know,NC,WH,11,,
695,default,,2,Null,4,1,0,,,,,NC,117,FILL,,,1,Correct,NC,WH,12,,
695,default,,2,Null,5,3,3,,,,,NC,124,UG,,,0,Don't know,NC,WH,13,,
695,default,,2,Null,5,2,0,,,,,NC,116,FILL,,,0.88,Correct,NC,WH,14,,
695,default,,2,Null,5,2,0,,,,,NC,8,WH,,,1,Correct,NC,WH,15,,
695,default,,2,Null,6,3,3,,,,,NC,123,UG,,,0,Don't know,NC,WH,16,,
695,default,,2,Null,6,1,0,,,,,NC,115,FILL,,,1,Correct,NC,WH,17,,
695,default,,2,Null,6,0,1,,,,,NC,7,WH,,,1,Incorrect,NC,WH,18,,
695,default,,2,Null,7,3,3,,,,,NC,122,UG,,,0.01,Don't know,NC,WH,19,,
695,default,,2,Null,7,1,0,,,,,NC,6,WH,,,1,Correct,NC,WH,20,,
695,default,,2,Null,7,1,0,,,,,NC,114,FILL,,,1,Correct,NC,WH,21,,
695,default,,2,Null,8,3,3,,,,,NC,121,UG,,,0,Don't know,NC,WH,22,,
695,default,,0,correct,8,1,2,,,,,NC,113,FILL,,,1,Incorrect,NC,WH,23,,
695,default,,2,Null,8,0,0,,,,,NC,5,WH,,,1,Correct,NC,WH,24,,
894,default,b,,,practice,,,NC,,,,,practice_good,,practice_good,0.94,,,,,0,0,
894,default,d,,,practice,,,NC,0,a,,,practice_good,,practice_good,0.01,,,,,0,0,
894,default,,2,Null,1,1,1,,,,,NC,12,CNPC,,,0.05,Incorrect,NC,CNPC,1,,
894,default,,2,Null,1,0,0,,,,,NC,128,UG,,,0.05,Correct,NC,CNPC,2,,
894,default,,2,Null,1,2,0,,,,,NC,120,FILL,,,0.05,Correct,NC,CNPC,3,,
894,default,,2,Null,2,1,0,,,,,NC,127,UG,,,0.08,Correct,NC,CNPC,4,,
894,default,,2,Null,2,0,0,,,,,NC,119,FILL,,,0.11,Correct,NC,CNPC,5,,
894,default,,2,Null,2,0,2,,,,,NC,11,CNPC,,,0.97,Incorrect,NC,CNPC,6,,
894,default,,2,Null,3,2,0,,,,,NC,118,FILL,,,0.93,Correct,NC,CNPC,7,,
894,default,,2,Null,3,2,0,,,,,NC,10,CNPC,,,0.51,Correct,NC,CNPC,8,,
894,default,,2,Null,3,2,0,,,,,NC,126,UG,,,0.11,Correct,NC,CNPC,9,,
894,default,,2,Null,4,1,0,,,,,NC,9,CNPC,,,0.66,Correct,NC,CNPC,10,,
894,default,,2,Null,4,0,0,,,,,NC,117,FILL,,,0.7,Correct,NC,CNPC,11,,
894,default,,2,Null,4,3,3,,,,,NC,125,UG,,,0.06,Don't know,NC,CNPC,12,,
894,default,,2,Null,5,2,0,,,,,NC,116,FILL,,,0.85,Correct,NC,CNPC,13,,
894,default,,2,Null,5,2,2,,,,,NC,124,UG,,,0.02,Incorrect,NC,CNPC,14,,
894,default,,0,correct,5,3,3,,,,,NC,8,CNPC,,,0.07,Don't know,NC,CNPC,15,,
894,default,,2,Null,6,1,0,,,,,NC,115,FILL,,,0.61,Correct,NC,CNPC,16,,
894,default,,0,correct,6,0,0,,,,,NC,123,UG,,,0.18,Correct,NC,CNPC,17,,
894,default,,1,correct,6,2,1,,,,,NC,7,CNPC,,,0.86,Incorrect,NC,CNPC,18,,
894,default,,2,Null,7,0,0,,,,,NC,114,FILL,,,0.84,Correct,NC,CNPC,19,,
894,default,,2,Null,7,3,3,,,,,NC,6,CNPC,,,0.72,Don't know,NC,CNPC,20,,
894,default,,1,correct,7,2,0,,,,,NC,122,UG,,,0.2,Correct,NC,CNPC,21,,
894,default,,0,correct,8,2,0,,,,,NC,5,CNPC,,,0.38,Correct,NC,CNPC,22,,
894,default,,2,Null,8,1,0,,,,,NC,113,FILL,,,0.65,Correct,NC,CNPC,23,,
894,default,,1,correct,8,0,0,,,,,NC,121,UG,,,0.01,Correct,NC,CNPC,24,,
927,default,b,,,practice,,,NC,,,a,,practice_good,,practice_good,1,,,,,0,1,
927,default,d,,,practice,,,NC,0,a,c,,practice_good,,practice_good,0,,,,,0,3,
927,default,,2,Null,1,0,1,,,,,NC,128,UG,,,0.86,Incorrect,NC,WH,1,,
927,default,,2,Null,1,0,0,,,,,NC,120,FILL,,,1,Correct,NC,WH,2,,
927,default,,0,correct,1,3,3,,,,,NC,12,WH,,,0,Don't know,NC,WH,3,,
927,default,,2,Null,2,2,0,,,,,NC,119,FILL,,,0.91,Correct,NC,WH,4,,
927,default,,2,Null,2,3,3,,,,,NC,11,WH,,,0,Don't know,NC,WH,5,,
927,default,,2,Null,2,3,3,,,,,NC,127,UG,,,0,Don't know,NC,WH,6,,
927,default,,2,Null,3,0,0,,,,,NC,118,FILL,,,1,Correct,NC,WH,7,,
927,default,,2,Null,3,3,3,,,,,NC,126,UG,,,0,Don't know,NC,WH,8,,
927,default,,0,correct,3,0,0,,,,,NC,10,WH,,,0.49,Correct,NC,WH,9,,
927,default,,2,Null,4,0,0,,,,,NC,9,WH,,,0.78,Correct,NC,WH,10,,
927,default,,2,Null,4,3,3,,,,,NC,125,UG,,,0,Don't know,NC,WH,11,,
927,default,,2,Null,4,1,0,,,,,NC,117,FILL,,,0.68,Correct,NC,WH,12,,
927,default,,2,Null,5,0,0,,,,,NC,8,WH,,,0.15,Correct,NC,WH,13,,
927,default,,2,Null,5,3,3,,,,,NC,116,FILL,,,0,Don't know,NC,WH,14,,
927,default,,0,correct,5,3,3,,,,,NC,124,UG,,,0,Don't know,NC,WH,15,,
927,default,,2,Null,6,3,3,,,,,NC,115,FILL,,,0,Don't know,NC,WH,16,,
927,default,,0,correct,6,3,3,,,,,NC,123,UG,,,0,Don't know,NC,WH,17,,
927,default,,2,Null,6,2,0,,,,,NC,7,WH,,,1,Correct,NC,WH,18,,
927,default,,2,Null,7,3,3,,,,,NC,122,UG,,,0,Don't know,NC,WH,19,,
927,default,,1,correct,7,1,0,,,,,NC,114,FILL,,,0.54,Correct,NC,WH,20,,
927,default,,2,Null,7,3,3,,,,,NC,6,WH,,,0.72,Don't know,NC,WH,21,,
927,default,,2,Null,8,3,3,,,,,NC,121,UG,,,0.01,Don't know,NC,WH,22,,
927,default,,0,correct,8,0,0,,,,,NC,113,FILL,,,1,Correct,NC,WH,23,,
927,default,,2,Null,8,0,0,,,,,NC,5,WH,,,1,Correct,NC,WH,24,,
1006,default,b,,,practice,,,NC,,,,,practice_good,,practice_good,0.83,,,,,0,0,
1006,default,d,,,practice,,,NC,0,a,b,,practice_good,,practice_good,0.04,,,,,0,2,
1006,default,,0,correct,1,3,3,,,,,NC,128,UG,,,0.02,Don't know,NC,CNPC,1,,
1006,default,,0,correct,1,1,0,,,,,NC,120,FILL,,,0.96,Correct,NC,CNPC,2,,
1006,default,,1,incorrect,1,1,1,,,,,NC,12,CNPC,,,0.63,Incorrect,NC,CNPC,3,,
1006,default,,1,correct,2,1,0,,,,,NC,119,FILL,,,0.93,Correct,NC,CNPC,4,,
1006,default,,0,correct,2,2,2,,,,,NC,11,CNPC,,,0.79,Incorrect,NC,CNPC,5,,
1006,default,,0,correct,2,3,3,,,,,NC,127,UG,,,0.2,Don't know,NC,CNPC,6,,
1006,default,,2,Null,3,0,0,,,,,NC,126,UG,,,0.21,Correct,NC,CNPC,7,,
1006,default,,2,Null,3,0,0,,,,,NC,10,CNPC,,,0.71,Correct,NC,CNPC,8,,
1006,default,,2,Null,3,2,0,,,,,NC,118,FILL,,,0.82,Correct,NC,CNPC,9,,
1006,default,,2,Null,4,1,0,,,,,NC,117,FILL,,,0.91,Correct,NC,CNPC,10,,
1006,default,,2,Null,4,0,0,,,,,NC,9,CNPC,,,0.8,Correct,NC,CNPC,11,,
1006,default,,2,Null,4,0,1,,,,,NC,125,UG,,,0.17,Incorrect,NC,CNPC,12,,
1006,default,,2,Null,5,1,0,,,,,NC,116,FILL,,,0.83,Correct,NC,CNPC,13,,
1006,default,,2,Null,5,1,1,,,,,NC,8,CNPC,,,0.81,Incorrect,NC,CNPC,14,,
1006,default,,2,Null,5,0,2,,,,,NC,124,UG,,,0.19,Incorrect,NC,CNPC,15,,
1006,default,,2,Null,6,3,3,,,,,NC,123,UG,,,0.19,Don't know,NC,CNPC,16,,
1006,default,,2,Null,6,0,0,,,,,NC,115,FILL,,,0.85,Correct,NC,CNPC,17,,
1006,default,,2,Null,6,0,2,,,,,NC,7,CNPC,,,0.89,Incorrect,NC,CNPC,18,,
1006,default,,2,Null,7,0,0,,,,,NC,6,CNPC,,,0.89,Correct,NC,CNPC,19,,
1006,default,,2,Null,7,0,0,,,,,NC,122,UG,,,0.18,Correct,NC,CNPC,20,,
1006,default,,2,Null,7,0,0,,,,,NC,114,FILL,,,0.88,Correct,NC,CNPC,21,,
1006,default,,2,Null,8,1,0,,,,,NC,5,CNPC,,,0.8,Correct,NC,CNPC,22,,
1006,default,,2,Null,8,1,0,,,,,NC,121,UG,,,0.23,Correct,NC,CNPC,23,,
1006,default,,2,Null,8,0,0,,,,,NC,113,FILL,,,0.62,Correct,NC,CNPC,24,,
595,default,b,,,practice,,,SC,,,,,practice_good,,practice_good,0.8,,,,,0,0,
595,default,d,,,practice,,,SC,0,a,,,practice_good,,practice_good,0,,,,,0,0,
595,default,,2,Null,1,3,3,,,,,SC,128,UG,,,0,Don't know,SC,CNPC,1,,
595,default,,2,Null,1,1,1,,,,,SC,12,CNPC,,,0,Incorrect,SC,CNPC,2,,
595,default,,1,incorrect,1,2,0,,,,,SC,120,FILL,,,0.93,Correct,SC,CNPC,3,,
595,default,,0,correct,2,0,0,,,,,SC,11,CNPC,,,0.13,Correct,SC,CNPC,4,,
595,default,,2,Null,2,3,3,,,,,SC,127,UG,,,0.01,Don't know,SC,CNPC,5,,
595,default,,2,Null,2,2,0,,,,,SC,119,FILL,,,0.83,Correct,SC,CNPC,6,,
595,default,,2,Null,3,2,0,,,,,SC,126,UG,,,0.06,Correct,SC,CNPC,7,,
595,default,,0,correct,3,3,3,,,,,SC,10,CNPC,,,0.09,Don't know,SC,CNPC,8,,
595,default,,0,correct,3,0,0,,,,,SC,118,FILL,,,0.78,Correct,SC,CNPC,9,,
595,default,,2,Null,4,0,0,,,,,SC,117,FILL,,,0.86,Correct,SC,CNPC,10,,
595,default,,2,Null,4,1,0,,,,,SC,125,UG,,,0.69,Correct,SC,CNPC,11,,
595,default,,0,correct,4,1,2,,,,,SC,9,CNPC,,,0.61,Incorrect,SC,CNPC,12,,
595,default,,2,Null,5,1,0,,,,,SC,116,FILL,,,0.78,Correct,SC,CNPC,13,,
595,default,,2,Null,5,3,3,,,,,SC,124,UG,,,0.11,Don't know,SC,CNPC,14,,
595,default,,2,Null,5,0,1,,,,,SC,8,CNPC,,,0.54,Incorrect,SC,CNPC,15,,
595,default,,2,Null,6,1,2,,,,,SC,115,FILL,,,0.93,Incorrect,SC,CNPC,16,,
595,default,,2,Null,6,3,3,,,,,SC,123,UG,,,0.08,Don't know,SC,CNPC,17,,
595,default,,1,correct,6,2,0,,,,,SC,7,CNPC,,,0.56,Correct,SC,CNPC,18,,
595,default,,2,Null,7,2,0,,,,,SC,6,CNPC,,,0.77,Correct,SC,CNPC,19,,
595,default,,2,Null,7,2,0,,,,,SC,114,FILL,,,0.91,Correct,SC,CNPC,20,,
595,default,,2,Null,7,1,0,,,,,SC,122,UG,,,0.06,Correct,SC,CNPC,21,,
595,default,,2,Null,8,2,0,,,,,SC,121,UG,,,0.06,Correct,SC,CNPC,22,,
595,default,,2,Null,8,2,0,,,,,SC,113,FILL,,,0.87,Correct,SC,CNPC,23,,
595,default,,2,Null,8,1,0,,,,,SC,5,CNPC,,,0.26,Correct,SC,CNPC,24,,
624,default,b,,,practice,,,NC,,,a,,practice_good,,practice_good,0.81,,,,,0,1,
624,default,d,,,practice,,,NC,0,a,,,practice_good,,practice_good,0,,,,,0,0,
624,default,,0,correct,1,0,0,,,,,NC,120,FILL,,,0.44,Correct,NC,WH,1,,
624,default,,0,correct,1,0,0,,,,,NC,12,WH,,,0.07,Correct,NC,WH,2,,
624,default,,0,correct,1,3,3,,,,,NC,128,UG,,,0,Don't know,NC,WH,3,,
624,default,,0,incorrect,2,1,0,,,,,NC,119,FILL,,,0.93,Correct,NC,WH,4,,
624,default,,2,Null,2,3,3,,,,,NC,127,UG,,,0,Don't know,NC,WH,5,,
624,default,,2,Null,2,1,2,,,,,NC,11,WH,,,0.48,Incorrect,NC,WH,6,,
624,default,,2,Null,3,3,3,,,,,NC,126,UG,,,0,Don't know,NC,WH,7,,
624,default,,2,Null,3,1,0,,,,,NC,118,FILL,,,0.95,Correct,NC,WH,8,,
624,default,,2,Null,3,1,0,,,,,NC,10,WH,,,0.81,Correct,NC,WH,9,,
624,default,,2,Null,4,3,3,,,,,NC,125,UG,,,0,Don't know,NC,WH,10,,
624,default,,2,Null,4,0,2,,,,,NC,9,WH,,,0.44,Incorrect,NC,WH,11,,
624,default,,2,Null,4,2,0,,,,,NC,117,FILL,,,0.79,Correct,NC,WH,12,,
624,default,,2,Null,5,1,0,,,,,NC,116,FILL,,,0.93,Correct,NC,WH,13,,
624,default,,2,Null,5,2,1,,,,,NC,8,WH,,,0.72,Incorrect,NC,WH,14,,
624,default,,2,Null,5,3,3,,,,,NC,124,UG,,,0,Don't know,NC,WH,15,,
624,default,,2,Null,6,0,1,,,,,NC,7,WH,,,0.78,Incorrect,NC,WH,16,,
624,default,,0,correct,6,3,3,,,,,NC,123,UG,,,0,Don't know,NC,WH,17,,
624,default,,2,Null,6,2,0,,,,,NC,115,FILL,,,0.86,Correct,NC,WH,18,,
624,default,,2,Null,7,3,3,,,,,NC,122,UG,,,0,Don't know,NC,WH,19,,
624,default,,2,Null,7,0,0,,,,,NC,114,FILL,,,0.74,Correct,NC,WH,20,,
624,default,,0,incorrect,7,1,0,,,,,NC,6,WH,,,0.35,Correct,NC,WH,21,,
624,default,,2,Null,8,1,0,,,,,NC,121,UG,,,0,Correct,NC,WH,22,,
624,default,,2,Null,8,0,0,,,,,NC,113,FILL,,,0.73,Correct,NC,WH,23,,
624,default,,2,Null,8,1,0,,,,,NC,5,WH,,,0.23,Correct,NC,WH,24,,
987,default,b,,,practice,,,NC,,,,,practice_good,,practice_good,1,,,,,0,0,
987,default,d,,,practice,,,NC,0,a,c,,practice_good,,practice_good,0,,,,,0,3,
987,default,,2,Null,1,0,0,,,,,NC,120,FILL,,,0.68,Correct,NC,WH,1,,
987,default,,2,Null,1,0,1,,,,,NC,12,WH,,,0.23,Incorrect,NC,WH,2,,
987,default,,2,Null,1,3,3,,,,,NC,128,UG,,,0,Don't know,NC,WH,3,,
987,default,,0,incorrect,2,0,2,,,,,NC,119,FILL,,,1,Incorrect,NC,WH,4,,
987,default,,2,Null,2,3,3,,,,,NC,11,WH,,,0.07,Don't know,NC,WH,5,,
987,default,,2,Null,2,3,3,,,,,NC,127,UG,,,0.02,Don't know,NC,WH,6,,
987,default,,2,Null,3,0,1,,,,,NC,10,WH,,,0.4,Incorrect,NC,WH,7,,
987,default,,0,correct,3,1,0,,,,,NC,118,FILL,,,1,Correct,NC,WH,8,,
987,default,,2,Null,3,3,3,,,,,NC,126,UG,,,0,Don't know,NC,WH,9,,
987,default,,1,correct,4,0,0,,,,,NC,117,FILL,,,0.76,Correct,NC,WH,10,,
987,default,,0,correct,4,1,1,,,,,NC,9,WH,,,0.7,Incorrect,NC,WH,11,,
987,default,,2,Null,4,3,3,,,,,NC,125,UG,,,0.03,Don't know,NC,WH,12,,
987,default,,2,Null,5,3,3,,,,,NC,124,UG,,,0.11,Don't know,NC,WH,13,,
987,default,,2,Null,5,0,0,,,,,NC,116,FILL,,,0.53,Correct,NC,WH,14,,
987,default,,2,Null,5,0,2,,,,,NC,8,WH,,,0.26,Incorrect,NC,WH,15,,
987,default,,1,correct,6,1,1,,,,,NC,7,WH,,,0.65,Incorrect,NC,WH,16,,
987,default,,1,incorrect,6,0,0,,,,,NC,115,FILL,,,0.73,Correct,NC,WH,17,,
987,default,,2,Null,6,3,3,,,,,NC,123,UG,,,0.01,Don't know,NC,WH,18,,
987,default,,2,Null,7,0,0,,,,,NC,6,WH,,,0.75,Correct,NC,WH,19,,
987,default,,2,Null,7,3,3,,,,,NC,122,UG,,,0.11,Don't know,NC,WH,20,,
987,default,,2,Null,7,0,0,,,,,NC,114,FILL,,,0.64,Correct,NC,WH,21,,
987,default,,2,Null,8,3,3,,,,,NC,121,UG,,,0.09,Don't know,NC,WH,22,,
987,default,,2,Null,8,0,0,,,,,NC,113,FILL,,,0.7,Correct,NC,WH,23,,
987,default,,2,Null,8,2,0,,,,,NC,5,WH,,,0.7,Correct,NC,WH,24,,
910,default,b,,,practice,,,SC,,,,,practice_good,,practice_good,0.97,,,,,0,0,
910,default,d,,,practice,,,SC,0,a,c,,practice_good,,practice_good,0.03,,,,,0,4,
910,default,,0,correct,1,0,0,,,,,SC,12,CNPC,,,0.28,Correct,SC,CNPC,1,,
910,default,,2,Null,1,0,0,,,,,SC,120,FILL,,,0.82,Correct,SC,CNPC,2,,
910,default,,2,Null,1,3,3,,,,,SC,128,UG,,,0,Don't know,SC,CNPC,3,,
910,default,,2,Null,2,1,0,,,,,SC,11,CNPC,,,0.59,Correct,SC,CNPC,4,,
910,default,,2,Null,2,0,0,,,,,SC,127,UG,,,0.03,Correct,SC,CNPC,5,,
910,default,,2,Null,2,2,0,,,,,SC,119,FILL,,,0.91,Correct,SC,CNPC,6,,
910,default,,2,Null,3,0,0,,,,,SC,10,CNPC,,,0.72,Correct,SC,CNPC,7,,
910,default,,1,correct,3,3,3,,,,,SC,126,UG,,,0.11,Don't know,SC,CNPC,8,,
910,default,,2,Null,3,2,0,,,,,SC,118,FILL,,,0.85,Correct,SC,CNPC,9,,
910,default,,0,correct,4,3,3,,,,,SC,125,UG,,,0,Don't know,SC,CNPC,10,,
910,default,,0,correct,4,1,0,,,,,SC,9,CNPC,,,0.21,Correct,SC,CNPC,11,,
910,default,,2,Null,4,0,0,,,,,SC,117,FILL,,,1,Correct,SC,CNPC,12,,
910,default,,2,Null,5,1,0,,,,,SC,8,CNPC,,,0.85,Correct,SC,CNPC,13,,
910,default,,2,Null,5,3,3,,,,,SC,124,UG,,,0,Don't know,SC,CNPC,14,,
910,default,,2,Null,5,2,0,,,,,SC,116,FILL,,,0.9,Correct,SC,CNPC,15,,
910,default,,1,correct,6,1,1,,,,,SC,7,CNPC,,,0.9,Incorrect,SC,CNPC,16,,
910,default,,2,Null,6,0,0,,,,,SC,115,FILL,,,1,Correct,SC,CNPC,17,,
910,default,,2,Null,6,3,3,,,,,SC,123,UG,,,0.06,Don't know,SC,CNPC,18,,
910,default,,2,Null,7,3,3,,,,,SC,6,CNPC,,,0.58,Don't know,SC,CNPC,19,,
910,default,,2,Null,7,0,0,,,,,SC,122,UG,,,0.04,Correct,SC,CNPC,20,,
910,default,,1,correct,7,2,0,,,,,SC,114,FILL,,,0.74,Correct,SC,CNPC,21,,
910,default,,2,Null,8,0,0,,,,,SC,121,UG,,,0.05,Correct,SC,CNPC,22,,
910,default,,2,Null,8,3,3,,,,,SC,113,FILL,,,0.92,Don't know,SC,CNPC,23,,
910,default,,2,Null,8,1,0,,,,,SC,5,CNPC,,,0.41,Correct,SC,CNPC,24,,
742,default,b,,,practice,,,NC,,,a,,practice_good,,practice_good,0.79,,,,,0,1,
742,default,d,,,practice,,,NC,0,a,c,,practice_good,,practice_good,0,,,,,0,3,
742,default,,2,Null,1,3,3,,,,,NC,128,UG,,,0,Don't know,NC,CNPC,1,,
742,default,,2,Null,1,2,1,,,,,NC,12,CNPC,,,0.3,Incorrect,NC,CNPC,2,,
742,default,,0,correct,1,1,0,,,,,NC,120,FILL,,,1,Correct,NC,CNPC,3,,
742,default,,2,Null,2,1,0,,,,,NC,127,UG,,,0,Correct,NC,CNPC,4,,
742,default,,2,Null,2,0,2,,,,,NC,11,CNPC,,,0.24,Incorrect,NC,CNPC,5,,
742,default,,2,Null,2,2,0,,,,,NC,119,FILL,,,0.85,Correct,NC,CNPC,6,,
742,default,,1,correct,3,1,0,,,,,NC,126,UG,,,0,Correct,NC,CNPC,7,,
742,default,,0,correct,3,2,0,,,,,NC,10,CNPC,,,0.19,Correct,NC,CNPC,8,,
742,default,,0,correct,3,2,0,,,,,NC,118,FILL,,,1,Correct,NC,CNPC,9,,
742,default,,2,Null,4,1,0,,,,,NC,117,FILL,,,0.93,Correct,NC,CNPC,10,,
742,default,,2,Null,4,3,3,,,,,NC,125,UG,,,0,Don't know,NC,CNPC,11,,
742,default,,2,Null,4,1,0,,,,,NC,9,CNPC,,,1,Correct,NC,CNPC,12,,
742,default,,1,correct,5,2,0,,,,,NC,116,FILL,,,0.9,Correct,NC,CNPC,13,,
742,default,,0,correct,5,0,1,,,,,NC,8,CNPC,,,0.77,Incorrect,NC,CNPC,14,,
742,default,,2,Null,5,3,3,,,,,NC,124,UG,,,0,Don't know,NC,CNPC,15,,
742,default,,2,Null,6,3,3,,,,,NC,123,UG,,,0,Don't know,NC,CNPC,16,,
742,default,,2,Null,6,2,1,,,,,NC,7,CNPC,,,0.84,Incorrect,NC,CNPC,17,,
742,default,,2,Null,6,1,0,,,,,NC,115,FILL,,,0.91,Correct,NC,CNPC,18,,
742,default,,2,Null,7,2,0,,,,,NC,122,UG,,,0,Correct,NC,CNPC,19,,
742,default,,2,Null,7,1,0,,,,,NC,114,FILL,,,1,Correct,NC,CNPC,20,,
742,default,,2,Null,7,3,3,,,,,NC,6,CNPC,,,0.13,Don't know,NC,CNPC,21,,
742,default,,2,Null,8,2,0,,,,,NC,113,FILL,,,1,Correct,NC,CNPC,22,,
742,default,,2,Null,8,3,3,,,,,NC,5,CNPC,,,0.71,Don't know,NC,CNPC,23,,
742,default,,2,Null,8,3,3,,,,,NC,121,UG,,,0,Don't know,NC,CNPC,24,,
741,default,b,,,practice,,,SC,,,,,practice_good,,practice_good,0.98,,,,,0,0,
741,default,d,,,practice,,,SC,0,a,,,practice_good,,practice_good,0,,,,,0,0,
741,default,,0,correct,1,2,0,,,,,SC,128,UG,,,0.01,Correct,SC,CNPC,1,,
741,default,,0,correct,1,2,0,,,,,SC,120,FILL,,,0.97,Correct,SC,CNPC,2,,
741,default,,2,Null,1,1,0,,,,,SC,12,CNPC,,,0.57,Correct,SC,CNPC,3,,
741,default,,2,Null,2,0,2,,,,,SC,11,CNPC,,,0.44,Incorrect,SC,CNPC,4,,
741,default,,2,Null,2,2,0,,,,,SC,119,FILL,,,0.57,Correct,SC,CNPC,5,,
741,default,,2,Null,2,0,0,,,,,SC,127,UG,,,0.12,Correct,SC,CNPC,6,,
741,default,,2,Null,3,2,0,,,,,SC,118,FILL,,,0.97,Correct,SC,CNPC,7,,
